sub,algorithm,solution,context,door,x,y,path_weight
98,travelling,8,2,9,3,4,8
98,travelling,8,2,1,1,4,8
98,travelling,8,2,3,1,2,8
99,travelling,1,1,5,2,4,8
99,travelling,1,1,13,4,4,8
99,travelling,1,1,15,4,2,8
99,travelling,1,1,7,2,2,8
99,travelling,2,1,5,2,4,8
99,travelling,2,1,7,2,2,8
99,travelling,2,1,15,4,2,8
99,travelling,2,1,13,4,4,8
99,travelling,3,1,15,4,2,8
99,travelling,3,1,13,4,4,8
99,travelling,3,1,5,2,4,8
99,travelling,3,1,7,2,2,8
99,travelling,4,1,15,4,2,8
99,travelling,4,1,7,2,2,8
99,travelling,4,1,5,2,4,8
99,travelling,4,1,13,4,4,8
99,travelling,5,1,13,4,4,8
99,travelling,5,1,5,2,4,8
99,travelling,5,1,7,2,2,8
99,travelling,5,1,15,4,2,8
99,travelling,6,1,13,4,4,8
99,travelling,6,1,15,4,2,8
99,travelling,6,1,7,2,2,8
99,travelling,6,1,5,2,4,8
99,travelling,7,1,7,2,2,8
99,travelling,7,1,5,2,4,8
99,travelling,7,1,13,4,4,8
99,travelling,7,1,15,4,2,8
99,travelling,8,1,7,2,2,8
99,travelling,8,1,15,4,2,8
99,travelling,8,1,13,4,4,8
99,travelling,8,1,5,2,4,8
99,travelling,1,2,3,1,2,8
99,travelling,1,2,1,1,4,8
99,travelling,1,2,9,3,4,8
99,travelling,1,2,11,3,2,8
99,travelling,2,2,3,1,2,8
99,travelling,2,2,11,3,2,8
99,travelling,2,2,9,3,4,8
99,travelling,2,2,1,1,4,8
99,travelling,3,2,9,3,4,8
99,travelling,3,2,1,1,4,8
99,travelling,3,2,3,1,2,8
99,travelling,3,2,11,3,2,8
99,travelling,4,2,9,3,4,8
99,travelling,4,2,11,3,2,8
99,travelling,4,2,3,1,2,8
99,travelling,4,2,1,1,4,8
99,travelling,5,2,1,1,4,8
99,travelling,5,2,3,1,2,8
99,travelling,5,2,11,3,2,8
99,travelling,5,2,9,3,4,8
99,travelling,6,2,1,1,4,8
99,travelling,6,2,9,3,4,8
99,travelling,6,2,11,3,2,8
99,travelling,6,2,3,1,2,8
99,travelling,7,2,11,3,2,8
99,travelling,7,2,3,1,2,8
99,travelling,7,2,1,1,4,8
99,travelling,7,2,9,3,4,8
99,travelling,8,2,11,3,2,8
99,travelling,8,2,9,3,4,8
99,travelling,8,2,1,1,4,8
99,travelling,8,2,3,1,2,8
100,travelling,1,1,5,2,4,8
100,travelling,1,1,13,4,4,8
100,travelling,1,1,15,4,2,8
100,travelling,1,1,7,2,2,8
100,travelling,2,1,5,2,4,8
100,travelling,2,1,7,2,2,8
100,travelling,2,1,15,4,2,8
100,travelling,2,1,13,4,4,8
100,travelling,3,1,15,4,2,8
100,travelling,3,1,13,4,4,8
100,travelling,3,1,5,2,4,8
100,travelling,3,1,7,2,2,8
100,travelling,4,1,15,4,2,8
100,travelling,4,1,7,2,2,8
100,travelling,4,1,5,2,4,8
100,travelling,4,1,13,4,4,8
100,travelling,5,1,13,4,4,8
100,travelling,5,1,5,2,4,8
100,travelling,5,1,7,2,2,8
100,travelling,5,1,15,4,2,8
100,travelling,6,1,13,4,4,8
100,travelling,6,1,15,4,2,8
100,travelling,6,1,7,2,2,8
100,travelling,6,1,5,2,4,8
100,travelling,7,1,7,2,2,8
100,travelling,7,1,5,2,4,8
100,travelling,7,1,13,4,4,8
100,travelling,7,1,15,4,2,8
100,travelling,8,1,7,2,2,8
100,travelling,8,1,15,4,2,8
100,travelling,8,1,13,4,4,8
100,travelling,8,1,5,2,4,8
100,travelling,1,2,3,1,2,8
100,travelling,1,2,1,1,4,8
100,travelling,1,2,9,3,4,8
100,travelling,1,2,11,3,2,8
100,travelling,2,2,3,1,2,8
100,travelling,2,2,11,3,2,8
100,travelling,2,2,9,3,4,8
100,travelling,2,2,1,1,4,8
100,travelling,3,2,9,3,4,8
100,travelling,3,2,1,1,4,8
100,travelling,3,2,3,1,2,8
100,travelling,3,2,11,3,2,8
100,travelling,4,2,9,3,4,8
100,travelling,4,2,11,3,2,8
100,travelling,4,2,3,1,2,8
100,travelling,4,2,1,1,4,8
100,travelling,5,2,1,1,4,8
100,travelling,5,2,3,1,2,8
100,travelling,5,2,11,3,2,8
100,travelling,5,2,9,3,4,8
100,travelling,6,2,1,1,4,8
100,travelling,6,2,9,3,4,8
100,travelling,6,2,11,3,2,8
100,travelling,6,2,3,1,2,8
100,travelling,7,2,11,3,2,8
100,travelling,7,2,3,1,2,8
100,travelling,7,2,1,1,4,8
100,travelling,7,2,9,3,4,8
100,travelling,8,2,11,3,2,8
100,travelling,8,2,9,3,4,8
100,travelling,8,2,1,1,4,8
100,travelling,8,2,3,1,2,8
101,travelling,1,1,5,2,4,8.576491222
101,travelling,1,1,4,1,1,8.576491222
101,travelling,1,1,12,3,1,8.576491222
101,travelling,1,1,10,3,3,8.576491222
101,travelling,2,1,5,2,4,8.576491222
101,travelling,2,1,10,3,3,8.576491222
101,travelling,2,1,12,3,1,8.576491222
101,travelling,2,1,4,1,1,8.576491222
101,travelling,3,1,12,3,1,8.576491222
101,travelling,3,1,4,1,1,8.576491222
101,travelling,3,1,5,2,4,8.576491222
101,travelling,3,1,10,3,3,8.576491222
101,travelling,4,1,12,3,1,8.576491222
101,travelling,4,1,10,3,3,8.576491222
101,travelling,4,1,5,2,4,8.576491222
101,travelling,4,1,4,1,1,8.576491222
101,travelling,5,1,4,1,1,8.576491222
101,travelling,5,1,5,2,4,8.576491222
101,travelling,5,1,10,3,3,8.576491222
101,travelling,5,1,12,3,1,8.576491222
101,travelling,6,1,4,1,1,8.576491222
101,travelling,6,1,12,3,1,8.576491222
101,travelling,6,1,10,3,3,8.576491222
101,travelling,6,1,5,2,4,8.576491222
101,travelling,7,1,10,3,3,8.576491222
101,travelling,7,1,5,2,4,8.576491222
101,travelling,7,1,4,1,1,8.576491222
101,travelling,7,1,12,3,1,8.576491222
101,travelling,8,1,10,3,3,8.576491222
101,travelling,8,1,12,3,1,8.576491222
101,travelling,8,1,4,1,1,8.576491222
101,travelling,8,1,5,2,4,8.576491222
101,travelling,1,2,2,1,3,9.048627176
101,travelling,1,2,8,2,1,9.048627176
101,travelling,1,2,11,3,2,9.048627176
101,travelling,1,2,13,4,4,9.048627176
101,travelling,2,2,2,1,3,9.048627176
101,travelling,2,2,13,4,4,9.048627176
101,travelling,2,2,11,3,2,9.048627176
101,travelling,2,2,8,2,1,9.048627176
101,travelling,3,2,8,2,1,9.048627176
101,travelling,3,2,2,1,3,9.048627176
101,travelling,3,2,13,4,4,9.048627176
101,travelling,3,2,11,3,2,9.048627176
101,travelling,4,2,8,2,1,9.048627176
101,travelling,4,2,11,3,2,9.048627176
101,travelling,4,2,13,4,4,9.048627176
101,travelling,4,2,2,1,3,9.048627176
101,travelling,5,2,13,4,4,9.048627176
101,travelling,5,2,2,1,3,9.048627176
101,travelling,5,2,8,2,1,9.048627176
101,travelling,5,2,11,3,2,9.048627176
101,travelling,6,2,13,4,4,9.048627176
101,travelling,6,2,11,3,2,9.048627176
101,travelling,6,2,8,2,1,9.048627176
101,travelling,6,2,2,1,3,9.048627176
101,travelling,7,2,11,3,2,9.048627176
101,travelling,7,2,8,2,1,9.048627176
101,travelling,7,2,2,1,3,9.048627176
101,travelling,7,2,13,4,4,9.048627176
101,travelling,8,2,11,3,2,9.048627176
101,travelling,8,2,13,4,4,9.048627176
101,travelling,8,2,2,1,3,9.048627176
101,travelling,8,2,8,2,1,9.048627176
102,travelling,1,1,5,2,4,8.576491222
102,travelling,1,1,4,1,1,8.576491222
102,travelling,1,1,12,3,1,8.576491222
102,travelling,1,1,10,3,3,8.576491222
102,travelling,2,1,5,2,4,8.576491222
102,travelling,2,1,10,3,3,8.576491222
102,travelling,2,1,12,3,1,8.576491222
102,travelling,2,1,4,1,1,8.576491222
102,travelling,3,1,12,3,1,8.576491222
102,travelling,3,1,4,1,1,8.576491222
102,travelling,3,1,5,2,4,8.576491222
102,travelling,3,1,10,3,3,8.576491222
102,travelling,4,1,12,3,1,8.576491222
102,travelling,4,1,10,3,3,8.576491222
102,travelling,4,1,5,2,4,8.576491222
102,travelling,4,1,4,1,1,8.576491222
102,travelling,5,1,4,1,1,8.576491222
102,travelling,5,1,5,2,4,8.576491222
102,travelling,5,1,10,3,3,8.576491222
102,travelling,5,1,12,3,1,8.576491222
102,travelling,6,1,4,1,1,8.576491222
102,travelling,6,1,12,3,1,8.576491222
102,travelling,6,1,10,3,3,8.576491222
102,travelling,6,1,5,2,4,8.576491222
102,travelling,7,1,10,3,3,8.576491222
102,travelling,7,1,5,2,4,8.576491222
102,travelling,7,1,4,1,1,8.576491222
102,travelling,7,1,12,3,1,8.576491222
102,travelling,8,1,10,3,3,8.576491222
102,travelling,8,1,12,3,1,8.576491222
102,travelling,8,1,4,1,1,8.576491222
102,travelling,8,1,5,2,4,8.576491222
102,travelling,1,2,2,1,3,9.048627176
102,travelling,1,2,8,2,1,9.048627176
102,travelling,1,2,11,3,2,9.048627176
102,travelling,1,2,13,4,4,9.048627176
102,travelling,2,2,2,1,3,9.048627176
102,travelling,2,2,13,4,4,9.048627176
102,travelling,2,2,11,3,2,9.048627176
102,travelling,2,2,8,2,1,9.048627176
102,travelling,3,2,8,2,1,9.048627176
102,travelling,3,2,2,1,3,9.048627176
102,travelling,3,2,13,4,4,9.048627176
102,travelling,3,2,11,3,2,9.048627176
102,travelling,4,2,8,2,1,9.048627176
102,travelling,4,2,11,3,2,9.048627176
102,travelling,4,2,13,4,4,9.048627176
102,travelling,4,2,2,1,3,9.048627176
102,travelling,5,2,13,4,4,9.048627176
102,travelling,5,2,2,1,3,9.048627176
102,travelling,5,2,8,2,1,9.048627176
102,travelling,5,2,11,3,2,9.048627176
102,travelling,6,2,13,4,4,9.048627176
102,travelling,6,2,11,3,2,9.048627176
102,travelling,6,2,8,2,1,9.048627176
102,travelling,6,2,2,1,3,9.048627176
102,travelling,7,2,11,3,2,9.048627176
102,travelling,7,2,8,2,1,9.048627176
102,travelling,7,2,2,1,3,9.048627176
102,travelling,7,2,13,4,4,9.048627176
102,travelling,8,2,11,3,2,9.048627176
102,travelling,8,2,13,4,4,9.048627176
102,travelling,8,2,2,1,3,9.048627176
102,travelling,8,2,8,2,1,9.048627176
103,travelling,1,1,5,2,4,8.576491222
103,travelling,1,1,4,1,1,8.576491222
103,travelling,1,1,12,3,1,8.576491222
103,travelling,1,1,10,3,3,8.576491222
103,travelling,2,1,5,2,4,8.576491222
103,travelling,2,1,10,3,3,8.576491222
103,travelling,2,1,12,3,1,8.576491222
103,travelling,2,1,4,1,1,8.576491222
103,travelling,3,1,12,3,1,8.576491222
103,travelling,3,1,4,1,1,8.576491222
103,travelling,3,1,5,2,4,8.576491222
103,travelling,3,1,10,3,3,8.576491222
103,travelling,4,1,12,3,1,8.576491222
103,travelling,4,1,10,3,3,8.576491222
103,travelling,4,1,5,2,4,8.576491222
103,travelling,4,1,4,1,1,8.576491222
103,travelling,5,1,4,1,1,8.576491222
103,travelling,5,1,5,2,4,8.576491222
103,travelling,5,1,10,3,3,8.576491222
103,travelling,5,1,12,3,1,8.576491222
103,travelling,6,1,4,1,1,8.576491222
103,travelling,6,1,12,3,1,8.576491222
103,travelling,6,1,10,3,3,8.576491222
103,travelling,6,1,5,2,4,8.576491222
103,travelling,7,1,10,3,3,8.576491222
103,travelling,7,1,5,2,4,8.576491222
103,travelling,7,1,4,1,1,8.576491222
103,travelling,7,1,12,3,1,8.576491222
103,travelling,8,1,10,3,3,8.576491222
103,travelling,8,1,12,3,1,8.576491222
103,travelling,8,1,4,1,1,8.576491222
103,travelling,8,1,5,2,4,8.576491222
103,travelling,1,2,2,1,3,9.048627176
103,travelling,1,2,8,2,1,9.048627176
103,travelling,1,2,11,3,2,9.048627176
103,travelling,1,2,13,4,4,9.048627176
103,travelling,2,2,2,1,3,9.048627176
103,travelling,2,2,13,4,4,9.048627176
103,travelling,2,2,11,3,2,9.048627176
103,travelling,2,2,8,2,1,9.048627176
103,travelling,3,2,8,2,1,9.048627176
103,travelling,3,2,2,1,3,9.048627176
103,travelling,3,2,13,4,4,9.048627176
103,travelling,3,2,11,3,2,9.048627176
103,travelling,4,2,8,2,1,9.048627176
103,travelling,4,2,11,3,2,9.048627176
103,travelling,4,2,13,4,4,9.048627176
103,travelling,4,2,2,1,3,9.048627176
103,travelling,5,2,13,4,4,9.048627176
103,travelling,5,2,2,1,3,9.048627176
103,travelling,5,2,8,2,1,9.048627176
103,travelling,5,2,11,3,2,9.048627176
103,travelling,6,2,13,4,4,9.048627176
103,travelling,6,2,11,3,2,9.048627176
103,travelling,6,2,8,2,1,9.048627176
103,travelling,6,2,2,1,3,9.048627176
103,travelling,7,2,11,3,2,9.048627176
103,travelling,7,2,8,2,1,9.048627176
103,travelling,7,2,2,1,3,9.048627176
103,travelling,7,2,13,4,4,9.048627176
103,travelling,8,2,11,3,2,9.048627176
103,travelling,8,2,13,4,4,9.048627176
103,travelling,8,2,2,1,3,9.048627176
103,travelling,8,2,8,2,1,9.048627176
104,travelling,1,1,5,2,4,8.576491222
104,travelling,1,1,4,1,1,8.576491222
104,travelling,1,1,12,3,1,8.576491222
104,travelling,1,1,10,3,3,8.576491222
104,travelling,2,1,5,2,4,8.576491222
104,travelling,2,1,10,3,3,8.576491222
104,travelling,2,1,12,3,1,8.576491222
104,travelling,2,1,4,1,1,8.576491222
104,travelling,3,1,12,3,1,8.576491222
104,travelling,3,1,4,1,1,8.576491222
104,travelling,3,1,5,2,4,8.576491222
104,travelling,3,1,10,3,3,8.576491222
104,travelling,4,1,12,3,1,8.576491222
104,travelling,4,1,10,3,3,8.576491222
104,travelling,4,1,5,2,4,8.576491222
104,travelling,4,1,4,1,1,8.576491222
104,travelling,5,1,4,1,1,8.576491222
104,travelling,5,1,5,2,4,8.576491222
104,travelling,5,1,10,3,3,8.576491222
104,travelling,5,1,12,3,1,8.576491222
104,travelling,6,1,4,1,1,8.576491222
104,travelling,6,1,12,3,1,8.576491222
104,travelling,6,1,10,3,3,8.576491222
104,travelling,6,1,5,2,4,8.576491222
104,travelling,7,1,10,3,3,8.576491222
104,travelling,7,1,5,2,4,8.576491222
104,travelling,7,1,4,1,1,8.576491222
104,travelling,7,1,12,3,1,8.576491222
104,travelling,8,1,10,3,3,8.576491222
104,travelling,8,1,12,3,1,8.576491222
104,travelling,8,1,4,1,1,8.576491222
104,travelling,8,1,5,2,4,8.576491222
104,travelling,1,2,2,1,3,9.048627176
104,travelling,1,2,8,2,1,9.048627176
104,travelling,1,2,11,3,2,9.048627176
104,travelling,1,2,13,4,4,9.048627176
104,travelling,2,2,2,1,3,9.048627176
104,travelling,2,2,13,4,4,9.048627176
104,travelling,2,2,11,3,2,9.048627176
104,travelling,2,2,8,2,1,9.048627176
104,travelling,3,2,8,2,1,9.048627176
104,travelling,3,2,2,1,3,9.048627176
104,travelling,3,2,13,4,4,9.048627176
104,travelling,3,2,11,3,2,9.048627176
104,travelling,4,2,8,2,1,9.048627176
104,travelling,4,2,11,3,2,9.048627176
104,travelling,4,2,13,4,4,9.048627176
104,travelling,4,2,2,1,3,9.048627176
104,travelling,5,2,13,4,4,9.048627176
104,travelling,5,2,2,1,3,9.048627176
104,travelling,5,2,8,2,1,9.048627176
104,travelling,5,2,11,3,2,9.048627176
104,travelling,6,2,13,4,4,9.048627176
104,travelling,6,2,11,3,2,9.048627176
104,travelling,6,2,8,2,1,9.048627176
104,travelling,6,2,2,1,3,9.048627176
104,travelling,7,2,11,3,2,9.048627176
104,travelling,7,2,8,2,1,9.048627176
104,travelling,7,2,2,1,3,9.048627176
104,travelling,7,2,13,4,4,9.048627176
104,travelling,8,2,11,3,2,9.048627176
104,travelling,8,2,13,4,4,9.048627176
104,travelling,8,2,2,1,3,9.048627176
104,travelling,8,2,8,2,1,9.048627176
105,travelling,1,1,8,2,1,8.398345636999998
105,travelling,1,1,12,3,1,8.398345636999998
105,travelling,1,1,13,4,4,8.398345636999998
105,travelling,1,1,6,2,3,8.398345636999998
105,travelling,2,1,8,2,1,8.398345636999998
105,travelling,2,1,6,2,3,8.398345636999998
105,travelling,2,1,13,4,4,8.398345636999998
105,travelling,2,1,12,3,1,8.398345636999998
105,travelling,3,1,12,3,1,8.398345636999998
105,travelling,3,1,8,2,1,8.398345636999998
105,travelling,3,1,6,2,3,8.398345636999998
105,travelling,3,1,13,4,4,8.398345636999998
105,travelling,4,1,12,3,1,8.398345636999998
105,travelling,4,1,13,4,4,8.398345636999998
105,travelling,4,1,6,2,3,8.398345636999998
105,travelling,4,1,8,2,1,8.398345636999998
105,travelling,5,1,13,4,4,8.398345636999998
105,travelling,5,1,12,3,1,8.398345636999998
105,travelling,5,1,8,2,1,8.398345636999998
105,travelling,5,1,6,2,3,8.398345636999998
105,travelling,6,1,13,4,4,8.398345636999998
105,travelling,6,1,6,2,3,8.398345636999998
105,travelling,6,1,8,2,1,8.398345636999998
105,travelling,6,1,12,3,1,8.398345636999998
105,travelling,7,1,6,2,3,8.398345636999998
105,travelling,7,1,8,2,1,8.398345636999998
105,travelling,7,1,12,3,1,8.398345636999998
105,travelling,7,1,13,4,4,8.398345636999998
105,travelling,8,1,6,2,3,8.398345636999998
105,travelling,8,1,13,4,4,8.398345636999998
105,travelling,8,1,12,3,1,8.398345636999998
105,travelling,8,1,8,2,1,8.398345636999998
105,travelling,1,2,5,2,4,9.152982444
105,travelling,1,2,4,1,1,9.152982444
105,travelling,1,2,15,4,2,9.152982444
105,travelling,1,2,10,3,3,9.152982444
105,travelling,2,2,5,2,4,9.152982444
105,travelling,2,2,10,3,3,9.152982444
105,travelling,2,2,15,4,2,9.152982444
105,travelling,2,2,4,1,1,9.152982444
105,travelling,3,2,15,4,2,9.152982444
105,travelling,3,2,4,1,1,9.152982444
105,travelling,3,2,5,2,4,9.152982444
105,travelling,3,2,10,3,3,9.152982444
105,travelling,4,2,15,4,2,9.152982444
105,travelling,4,2,10,3,3,9.152982444
105,travelling,4,2,5,2,4,9.152982444
105,travelling,4,2,4,1,1,9.152982444
105,travelling,5,2,4,1,1,9.152982444
105,travelling,5,2,5,2,4,9.152982444
105,travelling,5,2,10,3,3,9.152982444
105,travelling,5,2,15,4,2,9.152982444
105,travelling,6,2,4,1,1,9.152982444
105,travelling,6,2,15,4,2,9.152982444
105,travelling,6,2,10,3,3,9.152982444
105,travelling,6,2,5,2,4,9.152982444
105,travelling,7,2,10,3,3,9.152982444
105,travelling,7,2,5,2,4,9.152982444
105,travelling,7,2,4,1,1,9.152982444
105,travelling,7,2,15,4,2,9.152982444
105,travelling,8,2,10,3,3,9.152982444
105,travelling,8,2,15,4,2,9.152982444
105,travelling,8,2,4,1,1,9.152982444
105,travelling,8,2,5,2,4,9.152982444
106,travelling,1,1,8,2,1,8.398345636999998
106,travelling,1,1,12,3,1,8.398345636999998
106,travelling,1,1,13,4,4,8.398345636999998
106,travelling,1,1,6,2,3,8.398345636999998
106,travelling,2,1,8,2,1,8.398345636999998
106,travelling,2,1,6,2,3,8.398345636999998
106,travelling,2,1,13,4,4,8.398345636999998
106,travelling,2,1,12,3,1,8.398345636999998
106,travelling,3,1,12,3,1,8.398345636999998
106,travelling,3,1,8,2,1,8.398345636999998
106,travelling,3,1,6,2,3,8.398345636999998
106,travelling,3,1,13,4,4,8.398345636999998
106,travelling,4,1,12,3,1,8.398345636999998
106,travelling,4,1,13,4,4,8.398345636999998
106,travelling,4,1,6,2,3,8.398345636999998
106,travelling,4,1,8,2,1,8.398345636999998
106,travelling,5,1,13,4,4,8.398345636999998
106,travelling,5,1,12,3,1,8.398345636999998
106,travelling,5,1,8,2,1,8.398345636999998
106,travelling,5,1,6,2,3,8.398345636999998
106,travelling,6,1,13,4,4,8.398345636999998
106,travelling,6,1,6,2,3,8.398345636999998
106,travelling,6,1,8,2,1,8.398345636999998
106,travelling,6,1,12,3,1,8.398345636999998
106,travelling,7,1,6,2,3,8.398345636999998
106,travelling,7,1,8,2,1,8.398345636999998
106,travelling,7,1,12,3,1,8.398345636999998
106,travelling,7,1,13,4,4,8.398345636999998
106,travelling,8,1,6,2,3,8.398345636999998
106,travelling,8,1,13,4,4,8.398345636999998
106,travelling,8,1,12,3,1,8.398345636999998
106,travelling,8,1,8,2,1,8.398345636999998
106,travelling,1,2,5,2,4,9.152982444
106,travelling,1,2,4,1,1,9.152982444
106,travelling,1,2,15,4,2,9.152982444
106,travelling,1,2,10,3,3,9.152982444
106,travelling,2,2,5,2,4,9.152982444
106,travelling,2,2,10,3,3,9.152982444
106,travelling,2,2,15,4,2,9.152982444
106,travelling,2,2,4,1,1,9.152982444
106,travelling,3,2,15,4,2,9.152982444
106,travelling,3,2,4,1,1,9.152982444
106,travelling,3,2,5,2,4,9.152982444
106,travelling,3,2,10,3,3,9.152982444
106,travelling,4,2,15,4,2,9.152982444
106,travelling,4,2,10,3,3,9.152982444
106,travelling,4,2,5,2,4,9.152982444
106,travelling,4,2,4,1,1,9.152982444
106,travelling,5,2,4,1,1,9.152982444
106,travelling,5,2,5,2,4,9.152982444
106,travelling,5,2,10,3,3,9.152982444
106,travelling,5,2,15,4,2,9.152982444
106,travelling,6,2,4,1,1,9.152982444
106,travelling,6,2,15,4,2,9.152982444
106,travelling,6,2,10,3,3,9.152982444
106,travelling,6,2,5,2,4,9.152982444
106,travelling,7,2,10,3,3,9.152982444
106,travelling,7,2,5,2,4,9.152982444
106,travelling,7,2,4,1,1,9.152982444
106,travelling,7,2,15,4,2,9.152982444
106,travelling,8,2,10,3,3,9.152982444
106,travelling,8,2,15,4,2,9.152982444
106,travelling,8,2,4,1,1,9.152982444
106,travelling,8,2,5,2,4,9.152982444
107,travelling,1,1,8,2,1,8.398345636999998
107,travelling,1,1,12,3,1,8.398345636999998
107,travelling,1,1,13,4,4,8.398345636999998
107,travelling,1,1,6,2,3,8.398345636999998
107,travelling,2,1,8,2,1,8.398345636999998
107,travelling,2,1,6,2,3,8.398345636999998
107,travelling,2,1,13,4,4,8.398345636999998
107,travelling,2,1,12,3,1,8.398345636999998
107,travelling,3,1,12,3,1,8.398345636999998
107,travelling,3,1,8,2,1,8.398345636999998
107,travelling,3,1,6,2,3,8.398345636999998
107,travelling,3,1,13,4,4,8.398345636999998
107,travelling,4,1,12,3,1,8.398345636999998
107,travelling,4,1,13,4,4,8.398345636999998
107,travelling,4,1,6,2,3,8.398345636999998
107,travelling,4,1,8,2,1,8.398345636999998
107,travelling,5,1,13,4,4,8.398345636999998
107,travelling,5,1,12,3,1,8.398345636999998
107,travelling,5,1,8,2,1,8.398345636999998
107,travelling,5,1,6,2,3,8.398345636999998
107,travelling,6,1,13,4,4,8.398345636999998
107,travelling,6,1,6,2,3,8.398345636999998
107,travelling,6,1,8,2,1,8.398345636999998
107,travelling,6,1,12,3,1,8.398345636999998
107,travelling,7,1,6,2,3,8.398345636999998
107,travelling,7,1,8,2,1,8.398345636999998
107,travelling,7,1,12,3,1,8.398345636999998
107,travelling,7,1,13,4,4,8.398345636999998
107,travelling,8,1,6,2,3,8.398345636999998
107,travelling,8,1,13,4,4,8.398345636999998
107,travelling,8,1,12,3,1,8.398345636999998
107,travelling,8,1,8,2,1,8.398345636999998
107,travelling,1,2,5,2,4,9.152982444
107,travelling,1,2,4,1,1,9.152982444
107,travelling,1,2,15,4,2,9.152982444
107,travelling,1,2,10,3,3,9.152982444
107,travelling,2,2,5,2,4,9.152982444
107,travelling,2,2,10,3,3,9.152982444
107,travelling,2,2,15,4,2,9.152982444
107,travelling,2,2,4,1,1,9.152982444
107,travelling,3,2,15,4,2,9.152982444
107,travelling,3,2,4,1,1,9.152982444
107,travelling,3,2,5,2,4,9.152982444
107,travelling,3,2,10,3,3,9.152982444
107,travelling,4,2,15,4,2,9.152982444
107,travelling,4,2,10,3,3,9.152982444
107,travelling,4,2,5,2,4,9.152982444
107,travelling,4,2,4,1,1,9.152982444
107,travelling,5,2,4,1,1,9.152982444
107,travelling,5,2,5,2,4,9.152982444
107,travelling,5,2,10,3,3,9.152982444
107,travelling,5,2,15,4,2,9.152982444
107,travelling,6,2,4,1,1,9.152982444
107,travelling,6,2,15,4,2,9.152982444
107,travelling,6,2,10,3,3,9.152982444
107,travelling,6,2,5,2,4,9.152982444
107,travelling,7,2,10,3,3,9.152982444
107,travelling,7,2,5,2,4,9.152982444
107,travelling,7,2,4,1,1,9.152982444
107,travelling,7,2,15,4,2,9.152982444
107,travelling,8,2,10,3,3,9.152982444
107,travelling,8,2,15,4,2,9.152982444
107,travelling,8,2,4,1,1,9.152982444
107,travelling,8,2,5,2,4,9.152982444
108,travelling,1,1,8,2,1,8.398345636999998
108,travelling,1,1,12,3,1,8.398345636999998
108,travelling,1,1,13,4,4,8.398345636999998
108,travelling,1,1,6,2,3,8.398345636999998
108,travelling,2,1,8,2,1,8.398345636999998
108,travelling,2,1,6,2,3,8.398345636999998
108,travelling,2,1,13,4,4,8.398345636999998
108,travelling,2,1,12,3,1,8.398345636999998
108,travelling,3,1,12,3,1,8.398345636999998
108,travelling,3,1,8,2,1,8.398345636999998
108,travelling,3,1,6,2,3,8.398345636999998
108,travelling,3,1,13,4,4,8.398345636999998
108,travelling,4,1,12,3,1,8.398345636999998
108,travelling,4,1,13,4,4,8.398345636999998
108,travelling,4,1,6,2,3,8.398345636999998
108,travelling,4,1,8,2,1,8.398345636999998
108,travelling,5,1,13,4,4,8.398345636999998
108,travelling,5,1,12,3,1,8.398345636999998
108,travelling,5,1,8,2,1,8.398345636999998
108,travelling,5,1,6,2,3,8.398345636999998
108,travelling,6,1,13,4,4,8.398345636999998
108,travelling,6,1,6,2,3,8.398345636999998
108,travelling,6,1,8,2,1,8.398345636999998
108,travelling,6,1,12,3,1,8.398345636999998
108,travelling,7,1,6,2,3,8.398345636999998
108,travelling,7,1,8,2,1,8.398345636999998
108,travelling,7,1,12,3,1,8.398345636999998
108,travelling,7,1,13,4,4,8.398345636999998
108,travelling,8,1,6,2,3,8.398345636999998
108,travelling,8,1,13,4,4,8.398345636999998
108,travelling,8,1,12,3,1,8.398345636999998
108,travelling,8,1,8,2,1,8.398345636999998
108,travelling,1,2,5,2,4,9.152982444
108,travelling,1,2,4,1,1,9.152982444
108,travelling,1,2,15,4,2,9.152982444
108,travelling,1,2,10,3,3,9.152982444
108,travelling,2,2,5,2,4,9.152982444
108,travelling,2,2,10,3,3,9.152982444
108,travelling,2,2,15,4,2,9.152982444
108,travelling,2,2,4,1,1,9.152982444
108,travelling,3,2,15,4,2,9.152982444
108,travelling,3,2,4,1,1,9.152982444
108,travelling,3,2,5,2,4,9.152982444
108,travelling,3,2,10,3,3,9.152982444
108,travelling,4,2,15,4,2,9.152982444
108,travelling,4,2,10,3,3,9.152982444
108,travelling,4,2,5,2,4,9.152982444
108,travelling,4,2,4,1,1,9.152982444
108,travelling,5,2,4,1,1,9.152982444
108,travelling,5,2,5,2,4,9.152982444
108,travelling,5,2,10,3,3,9.152982444
108,travelling,5,2,15,4,2,9.152982444
108,travelling,6,2,4,1,1,9.152982444
108,travelling,6,2,15,4,2,9.152982444
108,travelling,6,2,10,3,3,9.152982444
108,travelling,6,2,5,2,4,9.152982444
108,travelling,7,2,10,3,3,9.152982444
108,travelling,7,2,5,2,4,9.152982444
108,travelling,7,2,4,1,1,9.152982444
108,travelling,7,2,15,4,2,9.152982444
108,travelling,8,2,10,3,3,9.152982444
108,travelling,8,2,15,4,2,9.152982444
108,travelling,8,2,4,1,1,9.152982444
108,travelling,8,2,5,2,4,9.152982444
109,travelling,1,1,5,2,4,8.650281539
109,travelling,1,1,8,2,1,8.650281539
109,travelling,1,1,11,3,2,8.650281539
109,travelling,1,1,13,4,4,8.650281539
