sub,ses,context,travelled,travelling_match,travelling_overshoot,hamiltonian_match,hamiltonian_overshoot,accuracy,metatask_accuracy,transition_counts,transition_weights,entropy,clicks,reclicks
69,2,2,9.355761184210527,0.5657894736842105,0.7054611842105266,0.5,1.0874072368421055,0.8541061685992026,0.9600037657990445,27.6875,0.4098662337024406,2.192256498949862,5.285714285714286,1.7142857142857142
70,2,1,9.057550980392158,0.9934640522875817,0.008950980392156865,0.37254901960784315,0.6817215686274507,0.9865857454092748,0.9985994397759104,24.3,0.7920943314449892,0.31675485260975117,5.428571428571429,1.4285714285714286
70,2,2,8.670253289473683,0.9868421052631579,0.01995328947368422,0.3223684210526316,0.7444210526315792,0.9947368421052631,1,34,0.9477122015915119,-Inf,6.375,2.375
71,2,1,9.620830088495575,0.8672566371681416,0.5722300884955751,0.4247787610619469,1.0805690265486723,0.8563253965075933,0.9650958590833656,20.9375,0.464528579915072,2.1755494429574647,4.533333333333333,0.9555555555555556
71,2,2,9.21520625,0.8125,0.5649062500000002,0.39285714285714285,1.1788071428571432,0.8478424324275164,0.9766319027611045,22.375,0.4530057491248631,1.9634317429436743,4.086956521739131,0.8043478260869565
72,2,1,9.653284955752213,0.6017699115044248,0.6046849557522125,0.17699115044247787,1.149543362831858,0.876531924319535,1,32.25,0.6156001003827091,0.6034421320615605,3.7,0.05
72,2,2,8.92225625,0.7053571428571429,0.2719562500000003,0.5089285714285714,0.7037526785714288,0.8932137059369202,0.9977678571428571,29,0.5878748320803947,-Inf,3.953488372093023,0.32558139534883723
73,2,1,8.870635947712419,0.7058823529411765,0.4723359477124181,0.2549019607843137,1.055684967320261,0.9610511108781005,0.9876399519998136,22.23076923076923,0.5808381835555748,0.7633056716214314,4.285714285714286,0.42857142857142855
73,2,2,9.332888157894738,0.75,0.2842881578947369,0.40131578947368424,0.6719190789473681,0.9876395534290271,0.9921251993620415,21,0.7176224846036167,0.4945134633588054,5,1.125
74,2,1,9.061986274509804,0.5098039215686274,0.6636862745098036,0.24836601307189543,1.2404300653594766,1,1,62,0.4463649146898926,0.41555994584779893,7.714285714285714,3.7142857142857144
74,2,2,9.776992105263158,0.48026315789473684,0.728392105263158,0.16447368421052633,1.214923026315789,0.9854251012145749,1,35.25,0.6604375436542175,0.37504066588612445,9.625,5.625
75,2,1,8.600804424778762,0.8938053097345132,0.202504424778761,0.34513274336283184,0.7176212389380529,0.9237463126843658,0.9923093131057733,19.6,0.8109435761589704,-2.019874048939555,3.871794871794872,0
75,2,2,9.329480357142858,0.8035714285714286,0.28088035714285714,0.6071428571428571,0.603649107142857,0.9419237012987013,0.985646645021645,23.333333333333332,0.6699750531407137,-Inf,4.045454545454546,0.06818181818181818
76,2,1,8.488485840707964,0.8672566371681416,0.09018584070796451,0.45132743362831856,0.5836946902654865,0.9699747155499368,1,26.857142857142858,0.7510033789536895,-Inf,4.25,0.2727272727272727
76,2,2,9.060827678571428,0.9910714285714286,0.012227678571428575,0.49107142857142855,0.497854464285714,0.9392431972789116,0.9970982142857143,23.11111111111111,0.644088275040656,0.5821767609591452,4.177777777777778,0.24444444444444444
77,2,1,9.208101307189542,0.5816993464052288,0.7360013071895427,0.45751633986928103,0.7016823529411762,0.9936507936507937,0.9986928104575163,32.625,0.666479178969711,-Inf,8.714285714285714,4.714285714285714
77,2,2,8.617137748344371,0.6423841059602649,0.617137748344371,0.6423841059602649,0.5348377483443709,0.9898822663723326,0.9944812362030905,17.75,0.7413927978281079,0.5883393092793485,10,6
78,2,1,8.87211568627451,0.7058823529411765,0.40001568627450995,0.7647058823529411,0.16880849673202605,0.9875090777051562,1,32,0.6672003171924054,0.4681714325701412,4,0.14285714285714285
78,2,2,8.010900657894737,0.993421052631579,0.010900657894736843,0.993421052631579,0.005450000000000002,0.9868421052631579,1,35.285714285714285,0.8151927437641724,-Inf,4.5,0.5
79,2,1,8.926390265486726,0.6991150442477876,0.45429026548672585,0.5663716814159292,0.35561858407079633,0.9642646439106616,0.9990167158308751,23.555555555555557,0.5652530286251216,0.8082706166659875,4.468085106382978,0.723404255319149
79,2,2,8.491779464285715,0.75,0.49177946428571434,0.75,0.41040982142857146,0.9379531926406927,0.9973958333333334,24.8,0.5686316064887493,0.8996081650232626,4.666666666666667,0.7708333333333334
80,2,1,9.08386460176991,0.6637168141592921,0.6117646017699117,0.5752212389380531,0.553630088495575,0.6377484674410617,0.9533061417958949,29.625,0.34770780485140945,2.2379493987574794,2.7111111111111112,0.15555555555555556
80,2,2,8.801699107142857,0.6428571428571429,0.8016991071428572,0.6428571428571429,0.6685482142857143,0.6972727887775156,0.9662104702020669,25.375,0.3723579790570737,2.1039562243718715,2.217391304347826,0.021739130434782608
81,2,1,8,1,0,1,0,1,1,56,0.8069754375610088,0.1692020749139655,6.571428571428571,2.5714285714285716
81,2,2,8.551433552631579,0.9407894736842105,0.07933355263157897,0.5394736842105263,0.18025394736842093,0.9967105263157895,1,26.625,0.9671885981900197,0.08097607425932535,5.375,1.375
82,2,1,8.654249019607843,0.6143790849673203,0.6542490196078432,0.6143790849673203,0.5297039215686276,0.9957879448075526,1,26.625,0.7238971371619067,0.393676851615597,4.285714285714286,0.2857142857142857
82,2,2,9.153425657894736,0.5592105263157895,0.6813256578947372,0.5723684210526315,0.44733552631578927,0.9614974937343358,1,35.75,0.5375098729722958,0.8636644800052176,4,0
83,2,1,8.30969646017699,0.831858407079646,0.3096964601769912,0.831858407079646,0.25837345132743367,0.8134499227419582,1,33.875,0.48398478780150056,0.9624396082084603,3.926829268292683,0.4634146341463415
83,2,2,9.023351785714285,0.7053571428571429,0.551251785714286,0.6071428571428571,0.4449535714285713,0.8342616213151928,0.9982142857142857,30.555555555555557,0.4594158366025374,1.078722074210999,3.902439024390244,0.4878048780487805
84,2,1,9.208424778761062,0.2920353982300885,1.208424778761062,0.2920353982300885,0.9298141592920356,0.9332720376968164,0.999195494770716,28.11111111111111,0.9052860435639635,0.17315715234895457,4.511111111111111,1.0666666666666667
84,2,2,9.46590625,0.3392857142857143,0.9938062500000004,0.375,0.9068830357142854,0.9056547619047619,1,29.625,0.6805732520106454,0.3819967210699694,5.142857142857143,1.3095238095238095
85,2,1,8.654667973856208,0.9215686274509803,0.07816797385620919,0.41830065359477125,0.7339058823529413,0.9941176470588236,0.9986928104575163,32.714285714285715,0.8252998708941331,0.33519951386212005,8.142857142857142,4.142857142857143
85,2,2,9.377720394736842,0.5394736842105263,0.9056203947368425,0.24342105263157895,0.7107368421052629,0.9942982456140351,0.9975877192982456,55.4,0.7058598808598808,-Inf,6.125,2.25
86,2,1,8.619483660130719,0.9869281045751634,0.04298366013071896,0.3006535947712418,0.9062209150326798,0.9900456478887851,0.9951914098972923,16.25,0.7904714290378552,0.5527086481906345,4.428571428571429,0.5714285714285714
86,2,2,8.4721,0.993421052631579,0,0.6447368421052632,0.08228947368421044,0.9833020050125313,0.9994517543859649,26,0.9103594305704955,0.02987004321221834,5,1
87,2,1,9.251638938053096,0.5398230088495575,0.6751389380530977,0.12389380530973451,1.641461946902655,0.9537856440511308,0.9930678466076697,22.333333333333332,0.5622334431378515,-Inf,4.065217391304348,0.17391304347826086
87,2,2,9.274631249999999,0.4642857142857143,0.8025312500000004,0.45535714285714285,0.7763392857142855,0.9457057823129251,0.9974489795918368,25,0.49857997556343664,-Inf,4,0.13043478260869565
88,2,1,9.531202654867256,0.5929203539823009,0.9547026548672569,0.21238938053097345,1.688445132743363,0.6260940729179585,0.8714511742553607,36.9375,0.25242678981270483,2.8819185780516063,3.1818181818181817,0.45454545454545453
88,2,2,9.328858928571428,0.5982142857142857,0.8567589285714289,0.38392857142857145,0.8760919642857141,0.6737886624638201,0.8957453326610364,31.5,0.2784591222752702,2.786856518053437,2.7674418604651163,0.09302325581395349
89,2,1,9.079839869281045,0.7058823529411765,0.5033398692810459,0.23529411764705882,1.3348692810457516,0.9242738892104521,0.9712420178394804,25.153846153846153,0.5011860735418427,1.2601259981121526,5.571428571428571,1.5714285714285714
89,2,2,9.504531578947368,0.5394736842105263,1.0324315789473688,0.3157894736842105,0.9633828947368418,0.9427579365079365,0.985500208855472,24.533333333333335,0.4724362899145927,1.6634976649195568,5,1.125
90,2,1,9.226770588235294,0.6013071895424836,0.6502705882352944,0.19607843137254902,1.5265725490196078,0.932978604547232,0.9675995754427127,22,0.5784333516139446,1.1795187904990443,7.714285714285714,3.857142857142857
90,2,2,9.209105263157895,0.5921052631578947,0.737005263157895,0.4605263157894737,0.7397440789473682,0.9392779947948261,0.9785099559557963,26.142857142857142,0.4282433967225734,1.7049026070840614,7.375,3.375
91,2,1,9.338623008849558,0.6637168141592921,0.7621230088495577,0.17699115044247787,1.6161690265486726,0.5853932665749427,0.907251844979591,32.1875,0.3289628945606453,2.287938322742964,2.395348837209302,0.09302325581395349
91,2,2,8.767398214285715,0.8035714285714286,0.2952982142857144,0.7142857142857143,0.2623812499999999,0.6302331349206349,0.9196818310657596,27.266666666666666,0.527408710928736,1.5473629436251484,2.85,0.125
92,2,1,8.866253982300885,0.6902654867256637,0.28975398230088506,0.3274336283185841,0.9001486725663718,0.908126141311982,0.9950344149459194,23,0.6560903716004773,-Inf,4.026315789473684,0.18421052631578946
92,2,2,9.020804464285714,0.625,0.5487044642857145,0.6607142857142857,0.3184482142857141,0.9214498299319728,0.9977678571428571,24.333333333333332,0.6462646580432757,0.6680583815783704,4.2105263157894735,0.5
93,2,1,9.430075163398694,0.7124183006535948,0.38147516339869286,0.28104575163398693,0.913054901960784,0.9271423384168482,0.9632171387073348,24.09090909090909,0.4434628721945748,1.1355449796969914,4.428571428571429,0.42857142857142855
93,2,2,9.006605921052632,0.756578947368421,0.4301059210526317,0.23684210526315788,1.2372486842105264,0.8862103335690797,0.9691622844389872,24.533333333333335,0.4496922143697837,1.9054078784469666,4.375,0.375
94,2,1,9.694740522875817,0.5228758169934641,0.6461405228758171,0.16993464052287582,1.3500209150326794,0.9811961821765743,0.9938271604938271,24.9,0.49236902644602537,0.844096225914432,4.142857142857143,0.14285714285714285
94,2,2,9.388829605263158,0.4934210526315789,0.8123296052631582,0.21052631578947367,1.5260486842105263,0.9956140350877193,1,35,0.6561359212406072,-Inf,4.125,0.125
95,2,1,9.742238938053097,0.6548672566371682,0.6936389380530973,0.2920353982300885,1.2501283185840706,0.5817759300368264,0.7686022123791264,43.875,0.44896430250101055,2.155803411485386,3.2093023255813953,0.7209302325581395
95,2,2,9.318456249999999,0.6160714285714286,0.7419562500000001,0.30357142857142855,1.3284723214285714,0.5800178630601425,0.784472630835551,38.3125,0.45970604300665846,2.010598455126176,3.25,0.7045454545454546
96,2,1,9.234454867256638,0.911504424778761,0.18585486725663716,0.4778761061946903,0.6841495575221237,0.9302416462593454,0.9808035032813794,16.0625,0.43853512776210146,1.8159264322406667,3.9347826086956523,0.30434782608695654
96,2,2,8.646132142857143,0.9107142857142857,0.06963214285714288,0.4642857142857143,0.6593482142857143,0.9571499433106576,1,24.25,0.6281886705506732,0.3619835699903365,3.8541666666666665,0.25
97,2,1,8.596929411764705,0.6535947712418301,0.5969294117647059,0.6535947712418301,0.4994594771241831,0.9794895736072207,1,32.375,0.5570723635866772,0.7213431541300711,10.857142857142858,6.857142857142857
97,2,2,8.401451315789474,0.7302631578947368,0.40145131578947374,0.7302631578947368,0.3251434210526316,0.991812865497076,1,30.5,0.527831998089983,0.6534166482428081,7.875,3.875
98,2,1,8.756659210526315,0.5526315789473685,0.7566592105263159,0.5526315789473685,0.6585473684210528,0.9978070175438597,1,53.5,0.4920844518783032,-Inf,4.428571428571429,0.42857142857142855
98,2,2,8.681645695364239,0.6026490066225165,0.6816456953642385,0.6026490066225165,0.582884105960265,1,1,53.5,0.43977841293257114,0.3883596345182993,4.75,0.75
99,2,1,8.30362389380531,0.8141592920353983,0.3036238938053098,0.8141592920353983,0.2742964601769912,0.8972519122961601,0.9970501474926253,32.875,0.5159980644355644,-Inf,4.066666666666666,0.1111111111111111
99,2,2,8.403016964285714,0.8035714285714286,0.4030169642857143,0.8035714285714286,0.3438383928571429,0.8998109281591424,0.9970238095238095,34.5,0.5965260969330997,-Inf,3.872340425531915,0.10638297872340426
100,2,1,9.002403539823009,0.49557522123893805,1.002403539823009,0.49557522123893805,0.8411044247787611,0.9172604190303305,1,30.5,0.4068471448064525,1.025258296362542,3.75,0.11363636363636363
100,2,2,8.734605357142858,0.6339285714285714,0.7346053571428572,0.6339285714285714,0.6310428571428572,0.8763834379905808,1,33.25,0.39861964515655113,1.0935840390512637,3.9285714285714284,0.14285714285714285
