sub,ses,context,travelled,travelling_match,travelling_overshoot,hamiltonian_match,hamiltonian_overshoot,accuracy,metatask_accuracy,transition_counts,transition_weights,entropy,clicks,reclicks
34,2,1,8.62810588235294,0.6209150326797386,0.6281058823529413,0.6209150326797386,0.5035601307189543,0.978182384064737,1,31.75,0.691226025509593,0.12897305355047547,5.857142857142857,1.8571428571428572
34,2,2,8.316119078947368,0.8092105263157895,0.31611907894736846,0.8092105263157895,0.25071118421052635,1,1,55.5,0.7456739274657231,0.1685744930212767,5.375,1.375
35,2,1,8.04398849557522,0.9734513274336283,0.04398849557522125,0.9734513274336283,0.021992920353982308,0.9866835229667088,1,23.75,0.8446781913985106,0.2841061475133202,3.9574468085106385,0
35,2,2,8.01479375,0.9910714285714286,0.014793750000000003,0.9910714285714286,0.014793750000000003,0.9964285714285714,1,34.6,0.6447809654595934,-Inf,3.9166666666666665,0.020833333333333332
36,2,1,8.47706017699115,0.7345132743362832,0.4770601769911505,0.7345132743362832,0.3964097345132744,0.8482782949597109,0.9549033316732431,19.5625,0.42813916230393856,1.9142420820100592,3.6,0.2222222222222222
36,2,2,8.432605357142858,0.7857142857142857,0.4326053571428572,0.7857142857142857,0.3808241071428572,0.8415484186098682,0.9628649755356689,26.166666666666668,0.41585917214584067,1.6582449371250054,4.0212765957446805,0.425531914893617
37,2,1,8.995643137254902,0.7516339869281046,0.4191431372549021,0.39869281045751637,0.9692490196078432,0.8956288802070536,0.945557009353449,26.75,0.3669095762784392,2.0773141725738524,4.571428571428571,0.5714285714285714
37,2,2,9.381956578947369,0.743421052631579,0.3333565789473685,0.29605263157894735,0.8004848684210523,0.9476105035315562,0.9660894660894661,17.5,0.48460062141651483,1.7082181383421104,5,1
38,2,1,9.09524248366013,0.6209150326797386,0.5187424836601309,0.2875816993464052,1.1434758169934642,0.9340272472625414,1,34.75,0.4086017175407071,1.0276354784243962,3.7142857142857144,0.2857142857142857
38,2,2,9.377251315789474,0.743421052631579,0.32865131578947376,0.21710526315789475,1.003102631578947,0.88125,1,41.75,0.3933016587501832,0.982604693975491,4.875,0.875
39,2,1,9.169099115044247,0.672566371681416,0.592599115044248,0.23008849557522124,1.2726238938053098,0.6214541849497601,0.9631534885959665,28.25,0.40922258297258296,2.033525577209954,2.230769230769231,0.05128205128205128
39,2,2,9.90274642857143,0.4732142857142857,0.8541464285714286,0.21428571428571427,1.2930839285714282,0.5498254969237112,0.957135436488115,32.625,0.30967728051386617,2.4982843713729976,2.6,0.075
40,2,1,8.767823893805309,0.9203539823008849,0.19132389380530979,0.3008849557522124,1.022958407079646,0.9562697258493719,0.9942477876106195,25.5,0.7989013703442116,0.62187421988066,4.212765957446808,0.2765957446808511
40,2,2,9.108674107142857,0.9464285714285714,0.06007410714285715,0.375,0.7079562499999997,0.9769345238095238,0.9952876984126984,20.555555555555557,0.8534565850457323,0.19908048084241192,4.020833333333333,0.08333333333333333
41,2,1,8.766960130718955,0.673202614379085,0.36866013071895404,0.24183006535947713,0.9264464052287579,0.9986928104575163,1,63.75,0.4443802521008403,-Inf,4.428571428571429,0.42857142857142855
