sub,ses,subses,context,switch,train_type,transfer,full_transfer_first,original_house,n_clicks,n_cc,n_oc,n_lc,n_nc,setting_sticks,setting_slips,context_changes,accuracy,setting_errors,general_errors,learned_setting_errors,rt,win,rt_correct,transition_probabilities
47,2,1,1,1,2,NA,NA,NA,8,2.72,2.6,NA,2.68,0,0.64,2.44,0.4057275794381057,0.34860477242056187,0.24566764814133235,NA,4.97676,0.28,2.2045,NA
47,2,1,2,0,2,NA,NA,NA,5.533333333333333,2.4444444444444446,1.6444444444444444,NA,1.4444444444444444,0.022222222222222223,0.5777777777777777,2.3555555555555556,0.6677404320825373,0.2018743423567985,0.13038522556066415,NA,2.4041333333333332,0.5555555555555556,2.0971951219512195,0.47680250783699063
47,2,1,2,1,2,NA,NA,NA,8.88,2.48,3.36,NA,3.04,0,0.8,2.64,0.28829292929292927,0.4152987012987013,0.2964083694083694,NA,5.31692,0.12,NA,NA
47,2,2,1,0,2,NA,NA,NA,7.25,2.8125,1.8541666666666667,NA,2.5833333333333335,0.0625,0.7083333333333334,2.9375,0.5409966803349157,0.2097562228076934,0.24924709685739097,NA,1.4612916666666667,0.3958333333333333,1.1625365853658536,0.3434640522875817
47,2,2,1,1,2,NA,NA,NA,8.545454545454545,2.6363636363636362,3.090909090909091,NA,2.8181818181818183,0,0.7272727272727273,2.5454545454545454,0.34529955338778867,0.39537447846271373,0.25932596814949754,NA,3.6829545454545456,0.2727272727272727,1.6045,NA
47,2,2,2,0,2,NA,NA,NA,6.3283582089552235,2.671641791044776,1.5671641791044777,NA,2.08955223880597,0.029850746268656716,0.5970149253731343,2.373134328358209,0.6440452150056303,0.16826605329201047,0.18768873170235922,NA,1.7175223880597015,0.47761194029850745,1.3404444444444445,0.5116883116883117
47,2,2,2,1,2,NA,NA,NA,8.91304347826087,2.6956521739130435,3.0869565217391304,NA,3.130434782608696,0,0.782608695652174,2.8260869565217392,0.4002711729424611,0.37137972293780613,0.22834910411973275,NA,3.729695652173913,0.21739130434782608,2.8616666666666664,NA
47,3,1,3,0,2,1,1,1,2.725,2.525,0.05,0.1,0.15,0.025,0.025,0.15,0.9548809523809524,0.020833333333333332,0.024285714285714285,0.029404761904761906,0.954825,0.925,0.8754615384615385,NA
47,3,2,4,0,2,2,1,NA,3.225,2.525,0.2,0.25,0.5,0,0.075,0.375,0.9548611111111112,0.01626984126984127,0.028869047619047617,0.018055555555555554,0.862775,0.9,0.862775,NA
48,1,1,1,0,NA,NA,NA,NA,3.76,2.555,0.19,NA,1.015,0.015,0.08,1.015,0.7805851885472629,0.02055010864608388,0.19886470280665328,NA,0.7685,0.71,0.6073676470588235,NA
48,1,1,2,0,NA,NA,NA,NA,4.636363636363637,2.1818181818181817,0.7272727272727273,NA,1.7272727272727273,0,0.5454545454545454,1.8181818181818181,0.5924242424242424,0.11515151515151516,0.2924242424242424,NA,0.9117272727272727,0.45454545454545453,0.6182857142857142,NA
48,1,1,2,1,NA,NA,NA,NA,9,3,2,NA,4,0,1,5,0.3333333333333333,0.2222222222222222,0.4444444444444444,NA,2.85,0,NA,NA
48,1,2,1,0,NA,NA,NA,NA,3.1392405063291138,2.5569620253164556,0.34177215189873417,NA,0.24050632911392406,0.0379746835443038,0.08860759493670886,0.4810126582278481,0.958337919647771,0.030117671724716303,0.011544408627512645,NA,0.4876455696202532,0.9113924050632911,0.4445,NA
48,1,2,1,1,NA,NA,NA,NA,4,1,2,NA,1,1,1,3,0.25,0.5,0.25,NA,8.459,1,NA,NA
48,1,2,2,0,NA,NA,NA,NA,3.16793893129771,2.648854961832061,0.183206106870229,NA,0.33587786259541985,0.007633587786259542,0.0916030534351145,0.37404580152671757,0.9501286245561055,0.019577263279553354,0.03029411216434117,NA,0.4739618320610687,0.8778625954198473,0.42308064516129035,NA
48,1,2,2,1,NA,NA,NA,NA,2,2,0,NA,0,0,0,0,1,0,0,NA,2.142,1,2.142,NA
48,2,1,1,0,2,NA,NA,NA,4.96969696969697,2.621212121212121,2.272727272727273,NA,0.07575757575757576,0.3787878787878788,0.6212121212121212,1.878787878787879,0.651449013949014,0.3329785954785955,0.015572390572390573,NA,1.057909090909091,0.4696969696969697,0.278675,0.09311224489795919
48,2,1,1,1,2,NA,NA,NA,4.863636363636363,2.590909090909091,2.272727272727273,NA,0,0,0.13636363636363635,0.2727272727272727,0.5782828282828283,0.4217171717171717,0,NA,1.6518636363636363,0.5,0.35675,NA
48,2,1,2,0,2,NA,NA,NA,3.24,2.24,0.96,NA,0.04,0.18,0.3,0.82,0.83796336996337,0.15827594627594627,0.0037606837606837607,NA,0.634,0.8,0.3299756097560976,0.5891590678824721
48,2,1,2,1,2,NA,NA,NA,5.7727272727272725,2.5454545454545454,3.1818181818181817,NA,0.045454545454545456,0,0.22727272727272727,0.5909090909090909,0.5096271153089335,0.4846910665092483,0.005681818181818182,NA,1.8507727272727272,0.2727272727272727,0.17683333333333334,NA
48,2,2,1,0,2,NA,NA,NA,3.404255319148936,2.702127659574468,0.7021276595744681,NA,0,0.14893617021276595,0.2127659574468085,0.425531914893617,0.8826747720364742,0.11732522796352583,0,NA,0.6999787234042553,0.8085106382978723,0.336725,0.30965005302226933
48,2,2,1,1,2,NA,NA,NA,6.04,2.64,3.32,NA,0.08,0,0.04,0.16,0.45726262626262626,0.5333867243867244,0.00935064935064935,NA,2.53472,0.16,0.9380000000000001,NA
48,2,2,2,0,2,NA,NA,NA,3.661290322580645,2.4838709677419355,1.1612903225806452,NA,0.016129032258064516,0.0967741935483871,0.25806451612903225,0.532258064516129,0.8500984678404033,0.14866083737051478,0.0012406947890818859,NA,0.7329516129032259,0.7258064516129032,0.45655357142857145,0.3858629130966952
48,2,2,2,1,2,NA,NA,NA,5.230769230769231,2.1923076923076925,3.0384615384615383,NA,0,0,0.038461538461538464,0.07692307692307693,0.5013736263736264,0.49862637362637363,0,NA,2.310076923076923,0.34615384615384615,0.5637142857142857,NA
48,3,1,3,0,2,1,1,2,2.45,2.25,0.1,0.2,0.1,0.025,0.025,0.1,0.969047619047619,0.015476190476190475,0.015476190476190475,0.03095238095238095,0.514825,0.925,0.3850769230769231,NA
48,3,2,4,0,2,2,1,NA,3.375,2.75,0.2,0.425,0.425,0,0.075,0.325,0.9547222222222222,0.012777777777777777,0.0325,0.02861111111111111,0.321525,0.875,0.321525,NA
49,1,1,1,0,NA,NA,NA,NA,4.873684210526315,2.5894736842105264,0.9052631578947369,NA,1.3789473684210527,0.1368421052631579,0.37894736842105264,1.736842105263158,0.7724266961109066,0.1102203060097797,0.11735299787931366,NA,1.8370315789473683,0.7263157894736842,0.8540533333333333,NA
49,1,1,1,1,NA,NA,NA,NA,3,1,2,NA,0,1,1,2,0.3333333333333333,0.6666666666666666,0,NA,3.767,1,NA,NA
49,1,1,2,0,NA,NA,NA,NA,3.0444444444444443,2.4,0.17777777777777778,NA,0.4666666666666667,0.022222222222222223,0.1111111111111111,0.35555555555555557,0.9304545454545454,0.01924242424242424,0.0503030303030303,NA,0.4333777777777778,0.8888888888888888,0.35237209302325584,NA
49,1,1,2,1,NA,NA,NA,NA,4,2,1,NA,1,0,1,3,0.5,0.25,0.25,NA,2.367,1,NA,NA
49,1,2,1,0,NA,NA,NA,NA,2.5555555555555554,2.507936507936508,0.015873015873015872,NA,0.031746031746031744,0,0.015873015873015872,0.031746031746031744,0.9931972789115646,0.0022675736961451248,0.0045351473922902496,NA,0.580952380952381,0.9682539682539683,0.580952380952381,NA
49,1,2,2,0,NA,NA,NA,NA,2.6835443037974684,2.5316455696202533,0.05063291139240506,NA,0.10126582278481013,0,0.012658227848101266,0.05063291139240506,0.990506329113924,0.0031645569620253164,0.006329113924050633,NA,0.47325316455696204,0.9746835443037974,0.47325316455696204,NA
49,1,2,2,1,NA,NA,NA,NA,1,1,0,NA,0,0,0,0,1,0,0,NA,1.583,1,1.583,NA
49,2,1,1,0,1,NA,NA,NA,2.909090909090909,2.4545454545454546,0.24242424242424243,NA,0.21212121212121213,0.015151515151515152,0.07575757575757576,0.2878787878787879,0.9553872053872053,0.02882996632996633,0.015782828282828284,NA,0.4424090909090909,0.9242424242424242,0.3951076923076923,0.3315094339622642
49,2,1,1,1,1,NA,NA,NA,8,3,5,NA,0,0,0,0,0.36507936507936506,0.6349206349206349,0,NA,4.7585,0,NA,NA
49,2,1,2,0,1,NA,NA,NA,3.056179775280899,2.730337078651685,0.14606741573033707,NA,0.1797752808988764,0.011235955056179775,0.056179775280898875,0.21348314606741572,0.9711582113267506,0.01339518783339008,0.015446600839859267,NA,0.5140786516853932,0.9325842696629213,0.5023333333333333,0.38366960907944514
49,2,1,2,1,1,NA,NA,NA,13,3,7,NA,3,0,0.3333333333333333,1.6666666666666667,0.22103174603174602,0.6361111111111111,0.14285714285714285,NA,3.872333333333333,0,NA,NA
49,2,2,1,0,1,NA,NA,NA,2.7701149425287355,2.7126436781609193,0.04597701149425287,NA,0.011494252873563218,0,0.011494252873563218,0.034482758620689655,0.9925925925925926,0.005108556832694763,0.0022988505747126436,NA,0.3753103448275862,0.9540229885057471,0.357,0.024313186813186814
49,2,2,1,1,1,NA,NA,NA,6.6,2,4.6,NA,0,0,0,0,0.29079365079365077,0.7092063492063492,0,NA,3.3164,0,NA,NA
49,2,2,2,0,1,NA,NA,NA,2.634920634920635,2.619047619047619,0.015873015873015872,NA,0,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.9947089947089947,0.005291005291005291,0,NA,0.4126984126984127,0.9841269841269841,0.3940806451612903,0.47580645161290325
49,2,2,2,1,1,NA,NA,NA,7,2.6,4.4,NA,0,0,0,0,0.34833333333333333,0.6516666666666667,0,NA,3.3165999999999998,0,NA,NA
49,3,1,3,0,1,1,1,1,2.75,2.55,0.1,0.2,0.1,0,0.05,0.125,0.9708333333333333,0.014583333333333334,0.014583333333333334,0.029166666666666667,0.447525,0.95,0.3483076923076923,NA
49,3,2,4,0,1,2,1,NA,2.775,2.575,0.05,0.15,0.15,0,0.025,0.125,0.9766666666666667,0.005,0.018333333333333333,0.018333333333333333,0.41295,0.9,0.40302564102564103,NA
50,1,1,1,0,NA,NA,NA,NA,3.8271604938271606,2.753086419753086,0.5432098765432098,NA,0.5308641975308642,0.09876543209876543,0.2345679012345679,0.8888888888888888,0.8699512764327579,0.08301667468334135,0.04703204888390074,NA,1.6190864197530863,0.8395061728395061,1.2892608695652175,NA
50,1,1,1,1,NA,NA,NA,NA,2,2,0,NA,0,0,0,0,1,0,0,NA,1.775,1,1.775,NA
50,1,1,2,0,NA,NA,NA,NA,3.2666666666666666,2.466666666666667,0.26666666666666666,NA,0.5333333333333333,0.044444444444444446,0.1111111111111111,0.5111111111111111,0.9336892736892737,0.02405002405002405,0.04226070226070226,NA,1.0662,0.8888888888888888,1.0486666666666666,NA
50,1,1,2,1,NA,NA,NA,NA,2,1,0,NA,1,0,0,1,0.5,0,0.5,NA,1.559,1,NA,NA
50,1,2,1,0,NA,NA,NA,NA,2.6041666666666665,2.6041666666666665,0,NA,0,0,0,0,1,0,0,NA,0.4955,0.9583333333333334,0.4955,NA
50,1,2,2,0,NA,NA,NA,NA,2.5949367088607596,2.5443037974683542,0.05063291139240506,NA,0,0.0379746835443038,0.05063291139240506,0.10126582278481013,0.9837552742616034,0.016244725738396623,0,NA,0.563379746835443,0.9746835443037974,0.5321973684210526,NA
50,1,2,2,1,NA,NA,NA,NA,11,4,3,NA,4,0,1,2,0.36363636363636365,0.2727272727272727,0.36363636363636365,NA,2.9,0,2.9,NA
50,2,1,1,0,1,NA,NA,NA,2.919191919191919,2.5757575757575757,0.21212121212121213,NA,0.13131313131313133,0.020202020202020204,0.04040404040404041,0.2727272727272727,0.9769600769600769,0.019288119288119288,0.003751803751803752,NA,0.7122222222222222,0.9494949494949495,0.6155670103092784,0.18790697674418605
50,2,1,1,1,1,NA,NA,NA,8,3,5,NA,0,0,0.25,0.5,0.3599206349206349,0.640079365079365,0,NA,4.598,0,NA,NA
50,2,1,2,0,1,NA,NA,NA,3.6226415094339623,2.830188679245283,0.6226415094339622,NA,0.16981132075471697,0.03773584905660377,0.24528301886792453,0.71698113207547165,0.9107818339258044,0.07892398140552365,0.010294184668671953,NA,0.4764905660377359,0.8867924528301887,0.41623529411764704,0.4560975609756098
50,2,1,2,1,1,NA,NA,NA,6.5,1.75,4.75,NA,0,0,0,0,0.2849206349206349,0.7150793650793651,0,NA,4.09,0,NA,NA
50,2,2,1,0,1,NA,NA,NA,2.3333333333333335,2.3333333333333335,0,NA,0,0,0,0,1,0,0,NA,0.3337037037037037,1,0.3337037037037037,0.07777777777777778
50,2,2,1,1,1,NA,NA,NA,7.333333333333333,3,4.333333333333333,NA,0,0,0,0,0.4021164021164021,0.5978835978835979,0,NA,2.933666666666667,0,NA,NA
50,2,2,2,0,1,NA,NA,NA,2.4646464646464645,2.4646464646464645,0,NA,0,0,0,0,1,0,0,NA,0.3125959595959596,0.98989898989899,0.3125959595959596,0.5444444444444444
50,2,2,2,1,1,NA,NA,NA,6,1.75,4.25,NA,0,0,0,0,0.29404761904761906,0.7059523809523809,0,NA,2.57325,0,NA,NA
50,3,1,3,0,1,1,1,2,2.475,2.475,0,0,0,0,0,0,1,0,0,0,0.356,1,0.2918205128205128,NA
50,3,2,4,0,1,2,1,NA,2.925,2.7,0.15,0.225,0.075,0.025,0.075,0.25,0.9674107142857142,0.022321428571428572,0.010267857142857143,0.032589285714285716,0.4206,0.875,0.3991025641025641,NA
51,1,1,1,0,NA,NA,NA,NA,4.222222222222222,2.611111111111111,0.5079365079365079,NA,1.1031746031746033,0.03968253968253968,0.20634920634920634,1.0317460317460319,0.8492090801614611,0.049404453571120235,0.10138646626741865,NA,1.4475,0.7619047619047619,0.8390934579439252,NA
51,1,1,2,0,NA,NA,NA,NA,3,2.3846153846153846,0.20512820512820512,NA,0.41025641025641024,0,0.10256410256410256,0.41025641025641024,0.931873254950178,0.023033376879530727,0.04509336817029125,NA,0.6169230769230769,0.8974358974358975,0.5624324324324325,NA
51,1,1,2,1,NA,NA,NA,NA,2,1,0,NA,1,0,0,1,0.5,0,0.5,NA,2.725,1,NA,NA
51,1,2,1,0,NA,NA,NA,NA,2.8227848101265822,2.8227848101265822,0,NA,0,0,0,0,1,0,0,NA,0.673620253164557,0.9873417721518988,0.673620253164557,NA
51,1,2,1,1,NA,NA,NA,NA,3,2,1,NA,0,1,1,2,0.6666666666666666,0.3333333333333333,0,NA,11.542,1,NA,NA
51,1,2,2,0,NA,NA,NA,NA,2.588235294117647,2.588235294117647,0,NA,0,0,0,0,1,0,0,NA,0.7298823529411764,0.9764705882352941,0.7298823529411764,NA
51,1,2,2,1,NA,NA,NA,NA,1,1,0,NA,0,0,0,0,1,0,0,NA,2.284,1,2.284,NA
51,2,1,1,0,2,NA,NA,NA,3.456140350877193,2.543859649122807,0.9122807017543859,NA,0,0.07017543859649122,0.22807017543859648,0.5964912280701754,0.8654135338345864,0.13458646616541353,0,NA,2.3354912280701754,0.7543859649122807,2.019433962264151,0.5050817498895271
51,2,1,1,1,2,NA,NA,NA,5.3478260869565215,2.608695652173913,2.739130434782609,NA,0,0,0.13043478260869565,0.34782608695652173,0.551000690131125,0.4489993098688751,0,NA,3.4598260869565216,0.30434782608695654,3.3487999999999998,NA
51,2,1,2,0,2,NA,NA,NA,3.25,2.357142857142857,0.8928571428571429,NA,0,0.08928571428571429,0.2857142857142857,0.7142857142857143,0.856016156462585,0.14398384353741497,0,NA,1.7245178571428572,0.7857142857142857,1.4775490196078431,0
51,2,1,2,1,2,NA,NA,NA,6,2.7083333333333335,3.2916666666666665,NA,0,0,0.16666666666666666,0.4166666666666667,0.49851190476190477,0.5014880952380952,0,NA,3.540625,0.20833333333333334,1.219,NA
51,2,2,1,0,2,NA,NA,NA,3.125,2.375,0.75,NA,0,0.125,0.21428571428571427,0.4642857142857143,0.8882794784580499,0.11172052154195011,0,NA,1.982875,0.8035714285714286,1.761,0.43842592592592594
51,2,2,1,1,2,NA,NA,NA,6.041666666666667,2.75,3.2916666666666665,NA,0,0,0.16666666666666666,0.3333333333333333,0.488558201058201,0.511441798941799,0,NA,3.628083333333333,0.125,2.109,NA
51,2,2,2,0,2,NA,NA,NA,3.9285714285714284,2.8214285714285716,1.1071428571428572,NA,0,0.125,0.2857142857142857,0.8571428571428571,0.8496732026143791,0.1503267973856209,0,NA,1.8824821428571428,0.75,1.6644897959183673,0.359375
51,2,2,2,1,2,NA,NA,NA,5.875,2.125,3.75,NA,0,0,0.16666666666666666,0.4166666666666667,0.368452380952381,0.631547619047619,0,NA,3.217,0.08333333333333333,1.228,NA
51,3,1,3,0,2,1,1,1,2.325,2.225,0,0.05,0.1,0,0,0.025,0.98,0,0.02,0.01,0.690825,0.925,0.501051282051282,NA
51,3,2,4,0,2,2,1,NA,3.3,3,0.125,0.3,0.175,0.025,0.075,0.275,0.9587301587301588,0.017361111111111112,0.023908730158730157,0.04126984126984127,0.4654,0.875,0.37934210526315787,NA
52,1,1,1,0,NA,NA,NA,NA,2.74025974025974,2.3506493506493507,0.16883116883116883,NA,0.22077922077922077,0.012987012987012988,0.06493506493506493,0.24675324675324675,0.9554730983302412,0.02350030921459493,0.021026592455163882,NA,0.7956363636363636,0.948051948051948,0.7054473684210526,NA
52,1,1,1,1,NA,NA,NA,NA,1,1,0,NA,0,0,0,0,1,0,0,NA,2.325,1,2.325,NA
52,1,1,2,0,NA,NA,NA,NA,3.1818181818181817,2.522727272727273,0.29545454545454547,NA,0.36363636363636365,0,0.13636363636363635,0.4318181818181818,0.9348484848484848,0.03611111111111111,0.02904040404040404,NA,0.5337954545454545,0.8863636363636364,0.5337906976744186,NA
52,1,1,2,1,NA,NA,NA,NA,7,2,2,NA,3,0,1,4,0.2857142857142857,0.2857142857142857,0.42857142857142855,NA,7.059,0,NA,NA
52,1,2,1,0,NA,NA,NA,NA,2.4651162790697674,2.4651162790697674,0,NA,0,0,0,0,1,0,0,NA,0.5383953488372093,0.9767441860465116,0.5383953488372093,NA
52,1,2,2,0,NA,NA,NA,NA,2.7848101265822787,2.670886075949367,0.05063291139240506,NA,0.06329113924050633,0,0.02531645569620253,0.08860759493670886,0.9857343781394414,0.006429576049829214,0.007836045810729355,NA,0.4677848101265823,0.9367088607594937,0.4677848101265823,NA
52,1,2,2,1,NA,NA,NA,NA,7,4,3,NA,0,0,1,2,0.5714285714285714,0.42857142857142855,0,NA,2.725,0,2.725,NA
52,2,1,1,0,2,NA,NA,NA,3.9166666666666665,2.566666666666667,1.3166666666666667,NA,0.03333333333333333,0.1,0.4166666666666667,1.4166666666666667,0.7907371332371332,0.20536676286676286,0.003896103896103896,NA,0.6768,0.6333333333333333,0.3899259259259259,0.48569023569023567
