sub,ses,context,switch,train_type,transfer,full_transfer_first,original_house,t,n_clicks,n_cc,n_oc,n_lc,n_nc,setting_sticks,setting_slips,context_changes,accuracy,setting_errors,general_errors,learned_setting_errors,rt,win,rt_correct,transition_probabilities
51,2,1,1,2,NA,NA,NA,160.10638297872342,5.702127659574468,2.6808510638297873,3.021276595744681,NA,0,0,0.14893617021276595,0.3404255319148936,0.5191151637960149,0.48088483620398514,0,NA,3.545744680851064,0.2127659574468085,2.9945714285714287,NA
51,2,2,0,2,NA,NA,NA,167.99107142857142,3.5892857142857144,2.5892857142857144,1,NA,0,0.10714285714285714,0.2857142857142857,0.7857142857142857,0.8528446795384821,0.14715532046151794,0,NA,1.8035,0.7678571428571429,1.56915,0.2133838383838384
51,2,2,1,2,NA,NA,NA,160.125,5.9375,2.4166666666666665,3.5208333333333335,NA,0,0,0.16666666666666666,0.4166666666666667,0.43348214285714287,0.5665178571428572,0,NA,3.3788125,0.14583333333333334,1.2228571428571429,NA
51,3,3,0,2,1,1,1,20.5,2.325,2.225,0,0.05,0.1,0,0,0.025,0.98,0,0.02,0.01,0.690825,0.925,0.501051282051282,NA
51,3,4,0,2,2,1,NA,60.5,3.3,3,0.125,0.3,0.175,0.025,0.075,0.275,0.9587301587301588,0.017361111111111112,0.023908730158730157,0.04126984126984127,0.4654,0.875,0.37934210526315787,NA
52,1,1,0,NA,NA,NA,NA,91.44166666666666,2.6416666666666666,2.3916666666666666,0.10833333333333334,NA,0.14166666666666666,0.008333333333333333,0.041666666666666664,0.15833333333333333,0.9714285714285714,0.01507936507936508,0.013492063492063491,NA,0.7034583333333333,0.9583333333333334,0.6450840336134454,NA
52,1,1,1,NA,NA,NA,NA,88,1,1,0,NA,0,0,0,0,1,0,0,NA,2.325,1,2.325,NA
52,1,2,0,NA,NA,NA,NA,156.9918699186992,2.926829268292683,2.6178861788617884,0.13821138211382114,NA,0.17073170731707318,0,0.06504065040650407,0.21138211382113822,0.9675312943605626,0.017047360949799972,0.015421344689637372,NA,0.49139837398373987,0.9186991869918699,0.4910491803278689,NA
52,1,2,1,NA,NA,NA,NA,105,7,3,2.5,NA,1.5,0,1,3,0.42857142857142855,0.3571428571428571,0.21428571428571427,NA,4.892,0,2.725,NA
52,2,1,0,2,NA,NA,NA,146.06306306306305,3.3873873873873874,2.5135135135135136,0.8558558558558559,NA,0.018018018018018018,0.07207207207207207,0.26126126126126126,0.8558558558558559,0.8682234182234182,0.12967057967057966,0.002106002106002106,NA,0.6174954954954955,0.7657657657657657,0.41556435643564354,0.6396825396825396
52,2,1,1,2,NA,NA,NA,175.51063829787233,5.851063829787234,2.3191489361702127,3.4893617021276597,NA,0.0425531914893617,0,0.1702127659574468,0.48936170212765956,0.3907970280310706,0.6049476528199932,0.00425531914893617,NA,2.348595744680851,0.2127659574468085,0.3,NA
52,2,2,0,2,NA,NA,NA,161.72972972972974,3.0720720720720722,2.4054054054054053,0.5765765765765766,NA,0.09009009009009009,0.02702702702702703,0.27927927927927926,0.7387387387387387,0.892053592053592,0.10212025212025212,0.005826155826155826,NA,0.573081081081081,0.8288288288288288,0.4741851851851852,0.20555555555555555
52,2,2,1,2,NA,NA,NA,175.20833333333334,5.854166666666667,2.5833333333333335,3.2291666666666665,NA,0.041666666666666664,0,0.22916666666666666,0.6875,0.45574570105820106,0.5377728174603175,0.006481481481481481,NA,2.4156041666666668,0.20833333333333334,0.46699999999999997,NA
52,3,3,0,2,1,1,2,20.5,2.6,2.6,0,0,0,0,0,0,1,0,0,0,0.55485,1,0.5214102564102564,NA
52,3,4,0,2,2,1,NA,60.5,2.75,2.525,0.075,0.225,0.15,0,0.05,0.15,0.9583333333333334,0.010416666666666666,0.03125,0.041666666666666664,0.554125,0.925,0.47923076923076924,NA
53,1,1,0,NA,NA,NA,NA,96.34645669291339,2.8897637795275593,2.5669291338582676,0.09448818897637795,NA,0.2283464566929134,0,0.047244094488188976,0.1889763779527559,0.9679133858267717,0.009383202099737533,0.022703412073490813,NA,0.9082362204724409,0.9291338582677166,0.7746854838709677,NA
53,1,1,1,NA,NA,NA,NA,100,4,4,0,NA,0,0,0,0,1,0,0,NA,10.583,1,10.583,NA
53,1,2,0,NA,NA,NA,NA,163.6046511627907,3.124031007751938,2.7209302325581395,0.13953488372093023,NA,0.26356589147286824,0.023255813953488372,0.06201550387596899,0.2713178294573643,0.9598221976128953,0.01547926664205734,0.02469853574504737,NA,0.8389302325581396,0.8992248062015504,0.7113145161290323,NA
53,1,2,1,NA,NA,NA,NA,114.5,8.5,4,1.5,NA,3,0,0.5,3.5,0.6538461538461539,0.11538461538461539,0.23076923076923078,NA,5.0545,0.5,4.792,NA
53,2,1,0,1,NA,NA,NA,146.05882352941177,2.6666666666666665,2.6405228758169934,0.026143790849673203,NA,0,0,0.006535947712418301,0.013071895424836602,0.9967320261437909,0.0032679738562091504,0,NA,1.024437908496732,0.9934640522875817,0.9719078947368421,0.46156120638675335
53,2,1,1,1,NA,NA,NA,144.71428571428572,7,3.142857142857143,3.857142857142857,NA,0,0,0,0,0.4326530612244898,0.5673469387755102,0,NA,4.41,0,NA,NA
53,2,2,0,1,NA,NA,NA,176.48684210526315,2.664473684210526,2.5328947368421053,0.13157894736842105,NA,0,0.019736842105263157,0.03289473684210526,0.06578947368421052,0.9821941216678058,0.01780587833219412,0,NA,0.9718881578947368,0.9605263157894737,0.8346308724832214,0.32972972972972975
53,2,2,1,1,NA,NA,NA,146.75,7.5,2.75,4.75,NA,0,0,0,0,0.3767857142857143,0.6232142857142857,0,NA,6.367999999999999,0,NA,NA
53,3,3,0,1,1,1,1,20.5,2.875,2.525,0.15,0.25,0.2,0.025,0.05,0.225,0.9696428571428571,0.0125,0.017857142857142856,0.019642857142857142,1.504125,0.875,0.988,NA
53,3,4,0,1,2,1,NA,60.5,4.275,3.4,0.15,0.55,0.725,0,0.075,0.5,0.9230902777777777,0.00920138888888889,0.06770833333333333,0.05625,0.690625,0.85,0.6258684210526316,NA
54,1,1,0,NA,NA,NA,NA,95.0077519379845,3.2170542635658914,2.5736434108527133,0.24031007751937986,NA,0.40310077519379844,0.06976744186046512,0.13178294573643412,0.5116279069767442,0.9204657315122431,0.032641196013289034,0.04689307247446782,NA,0.8546821705426356,0.8914728682170543,0.49755172413793103,NA
54,1,1,1,NA,NA,NA,NA,99,3,1,2,NA,0,1,1,2,0.3333333333333333,0.6666666666666666,0,NA,5.375,1,NA,NA
54,1,2,0,NA,NA,NA,NA,165.28571428571428,2.984126984126984,2.5476190476190474,0.1746031746031746,NA,0.2619047619047619,0.047619047619047616,0.0873015873015873,0.38095238095238093,0.9444777094987179,0.02284399773895572,0.03267829276232637,NA,0.5344682539682539,0.9047619047619048,0.33635652173913044,NA
54,1,2,1,NA,NA,NA,NA,115,14.5,4.5,4.5,NA,5.5,0.5,1,8.5,0.30952380952380953,0.30952380952380953,0.38095238095238093,NA,5.575,0,NA,NA
54,2,1,0,1,NA,NA,NA,179.03267973856208,4,2.934640522875817,0.7777777777777778,NA,0.2875816993464052,0.1111111111111111,0.20915032679738563,1.0718954248366013,0.8935957304206138,0.08139329474330226,0.02501097483608391,NA,0.7072614379084967,0.8888888888888888,0.4392213740458015,0.41333333333333333
54,2,1,1,1,NA,NA,NA,141.42857142857142,13.142857142857142,2.5714285714285716,9.142857142857142,NA,1.4285714285714286,0,0.7142857142857143,2.7142857142857144,0.21981034838177693,0.6833024118738404,0.0968872397443826,NA,6.452428571428571,0,0.334,NA
54,2,2,0,1,NA,NA,NA,143.59868421052633,3.5460526315789473,2.789473684210526,0.5855263157894737,NA,0.17105263157894737,0.14473684210526316,0.23026315789473684,0.9407894736842105,0.9037863276873274,0.07877541295771152,0.01743825935496115,NA,0.6298552631578948,0.9013157894736842,0.32248818897637793,0.3818627450980392
54,2,2,1,1,NA,NA,NA,143.875,15.125,3,11,NA,1.125,0,0.625,3,0.23015540015540015,0.7097804972804973,0.060064102564102564,NA,6.106625,0,0.4255,NA
54,3,3,0,1,1,1,2,20.5,3.25,2.725,0.1,0.3,0.425,0,0.075,0.375,0.9616666666666667,0.01,0.028333333333333332,0.027083333333333334,0.38765,0.925,0.2857297297297297,NA
54,3,4,0,1,2,1,NA,60.5,3.55,2.925,0.15,0.225,0.475,0.05,0.1,0.45,0.9172756410256411,0.019284188034188035,0.06344017094017095,0.02451923076923077,0.562675,0.9,0.4295555555555556,NA
55,1,1,0,NA,NA,NA,NA,151.50819672131146,3.0081967213114753,2.459016393442623,0.1885245901639344,NA,0.36065573770491804,0,0.04918032786885246,0.30327868852459017,0.9635213374967473,0.01240079365079365,0.024077868852459015,NA,1.4697213114754097,0.9508196721311475,1.2480840336134453,NA
55,1,1,1,NA,NA,NA,NA,182,1,1,0,NA,0,0,0,0,1,0,0,NA,1.617,1,1.617,NA
55,1,2,0,NA,NA,NA,NA,182.125,3.0231481481481484,2.5,0.05092592592592592,NA,0.4722222222222222,0,0.023148148148148147,0.4027777777777778,0.9097222222222222,0.004828042328042328,0.08544973544973546,NA,0.9535555555555556,0.8287037037037037,0.9203140096618357,NA
55,1,2,1,NA,NA,NA,NA,153,4.5,2.5,0.5,NA,1.5,0.5,0.5,2.5,0.55,0.1,0.35,NA,2.5460000000000003,0.5,NA,NA
55,2,1,0,2,NA,NA,NA,158.63716814159292,3.849557522123894,2.601769911504425,0.9823008849557522,NA,0.26548672566371684,0.05309734513274336,0.336283185840708,1.1327433628318584,0.8354789507444375,0.12958265922867693,0.0349383900268856,NA,0.8034159292035398,0.7433628318584071,0.6386796116504855,0.34090909090909094
55,2,1,1,2,NA,NA,NA,161.2127659574468,6.319148936170213,2.5319148936170213,3.106382978723404,NA,0.6808510638297872,0,0.5531914893617021,1.4893617021276595,0.4353807835190814,0.47676460655184055,0.08785460992907801,NA,2.4485531914893617,0.2765957446808511,1.0948333333333333,NA
55,2,2,0,2,NA,NA,NA,161.77678571428572,4.285714285714286,2.544642857142857,1.3392857142857142,NA,0.4017857142857143,0.10714285714285714,0.5,1.7053571428571428,0.7380241038723182,0.19897267910660768,0.06300321702107416,NA,0.9227321428571429,0.5982142857142857,0.6930222222222222,0.20814132104454686
55,2,2,1,2,NA,NA,NA,161.20833333333334,6.1875,2.4166666666666665,3.125,NA,0.6458333333333334,0,0.3333333333333333,1.0625,0.4126707782957783,0.5047492438117438,0.0825799778924779,NA,2.6134375,0.22916666666666666,1.2465,NA
55,3,3,0,2,1,1,1,20.5,2.75,2.55,0.025,0.05,0.175,0,0.025,0.1,0.9818181818181818,0.0022727272727272726,0.015909090909090907,0.004545454545454545,0.570925,0.975,0.4958205128205128,NA
55,3,4,0,2,2,1,NA,60.5,3.325,2.9,0.175,0.35,0.25,0.025,0.075,0.35,0.9495887445887445,0.022878787878787877,0.027532467532467533,0.0429004329004329,0.47105,0.85,0.3686315789473684,NA
56,1,1,0,NA,NA,NA,NA,156.70609318996415,4.250896057347671,3.078853046594982,0.24372759856630824,NA,0.9283154121863799,0.014336917562724014,0.10752688172043011,0.8422939068100358,0.8505255241158741,0.021912808950193294,0.1275616669339326,NA,1.4059928315412187,0.7383512544802867,1.0999377593360995,NA
56,1,1,1,NA,NA,NA,NA,259,3,3,0,NA,0,0,0,0,1,0,0,NA,5.4,1,5.4,NA
56,1,2,0,NA,NA,NA,NA,316.5514705882353,3.139705882352941,2.7426470588235294,0.15441176470588236,NA,0.2426470588235294,0.014705882352941176,0.08088235294117647,0.25735294117647056,0.9514745670995671,0.019200142178083354,0.029325290722349545,NA,1.0255294117647058,0.8235294117647058,0.9729469696969697,NA
56,1,2,1,NA,NA,NA,NA,270,7.5,1.5,3.5,NA,2.5,1,1,3,0.19642857142857142,0.4642857142857143,0.3392857142857143,NA,9.663,0,NA,NA
56,2,1,0,2,NA,NA,NA,165.99115044247787,6.070796460176991,3.0088495575221237,2.663716814159292,NA,0.39823008849557523,0.6371681415929203,0.8672566371681416,3.8761061946902653,0.5699040227743069,0.4040354350147084,0.026060542210984687,NA,1.147778761061947,0.40707964601769914,0.626725,0.37864864864864867
56,2,1,1,2,NA,NA,NA,154.38297872340425,6.659574468085107,3.106382978723404,2.723404255319149,NA,0.8297872340425532,0,0.6382978723404256,3.106382978723404,0.5918254961559092,0.34232701591274806,0.06584748793134275,NA,0.8527234042553191,0.46808510638297873,0.3777142857142857,NA
56,2,2,0,2,NA,NA,NA,160.08928571428572,5.669642857142857,2.7589285714285716,2.4464285714285716,NA,0.4642857142857143,0.5892857142857143,0.9017857142857143,3.5,0.5415686918706877,0.4097856187929717,0.0486456893363406,NA,1.1951785714285714,0.4732142857142857,0.7166136363636364,0.2593064762876084
56,2,2,1,2,NA,NA,NA,154.52083333333334,6.5,2.8541666666666665,3.25,NA,0.3958333333333333,0,0.7708333333333334,2.6875,0.549887438949939,0.3990276505901506,0.05108491045991046,NA,1.6629583333333333,0.4375,0.49321739130434783,NA
56,3,3,0,2,1,1,2,20.5,4.85,2.475,1.35,2.375,1.025,0.3,0.725,2.85,0.5540232683982684,0.243495670995671,0.2024810606060606,0.44597673160173157,0.764175,0.5,0.2789285714285714,NA
56,3,4,0,2,2,1,NA,60.5,5.4,2.775,1.225,2.2,1.4,0.375,0.65,2.65,0.6371915849673203,0.1952701914098973,0.16753822362278245,0.3369812091503268,0.65545,0.45,0.5446521739130434,NA
57,1,1,0,NA,NA,NA,NA,173.1138211382114,3.032520325203252,2.5203252032520327,0.17073170731707318,NA,0.34146341463414637,0.04065040650406504,0.10569105691056911,0.3983739837398374,0.920703551191356,0.025007332324405496,0.05428911648423843,NA,1.102650406504065,0.8699186991869918,0.865697247706422,NA
57,1,1,1,NA,NA,NA,NA,217,6,2,1,NA,3,0,1,3,0.3333333333333333,0.16666666666666666,0.5,NA,3.75,0,NA,NA
57,1,2,0,NA,NA,NA,NA,196.096,3.664,2.636,0.34,NA,0.688,0.004,0.132,0.708,0.9015084272452694,0.031142760163812795,0.06734881259091785,NA,0.564256,0.868,0.3284930875576037,NA
57,1,2,1,NA,NA,NA,NA,171,7,2,1.5,NA,3.5,0,0.5,3.5,0.375,0.125,0.5,NA,3.3920000000000003,0.5,NA,NA
57,2,1,0,1,NA,NA,NA,147.45098039215685,2.450980392156863,2.450980392156863,0,NA,0,0,0,0,1,0,0,NA,0.2794248366013072,0.9869281045751634,0.2716118421052632,0.4583333333333333
57,2,1,1,1,NA,NA,NA,190.14285714285714,8.857142857142858,1.8571428571428572,7,NA,0,0,0,0,0.19786760858189428,0.8021323914181057,0,NA,4.289428571428571,0,NA,NA
57,2,2,0,1,NA,NA,NA,170.90131578947367,2.513157894736842,2.4802631578947367,0,NA,0.03289473684210526,0,0,0.02631578947368421,0.9908364661654135,0,0.009163533834586466,NA,0.2932828947368421,0.993421052631579,0.28804635761589403,0.028846153846153848
57,2,2,1,1,NA,NA,NA,186.5,10.875,3.25,7.625,NA,0,0,0,0,0.30048701298701297,0.699512987012987,0,NA,8.045125,0,NA,NA
57,3,3,0,1,1,1,1,20.5,3.95,2.575,0.225,0.475,1.15,0.025,0.175,0.825,0.8529391441891442,0.024098401598401598,0.1229624542124542,0.045287629037629035,0.55665,0.75,0.2653333333333333,NA
57,3,4,0,1,2,1,NA,60.5,3.275,2.625,0.125,0.3,0.525,0,0.075,0.425,0.9374837662337663,0.010616883116883117,0.051899350649350647,0.02271103896103896,0.338925,0.925,0.20827027027027029,NA
58,1,1,0,NA,NA,NA,NA,93.23622047244095,3.204724409448819,2.47244094488189,0.2283464566929134,NA,0.5039370078740157,0.015748031496062992,0.07874015748031496,0.49606299212598426,0.930798491325708,0.019380290674368045,0.04982121799992392,NA,0.561488188976378,0.889763779527559,0.4352016806722689,NA
58,1,1,1,NA,NA,NA,NA,95,4,1,1,NA,2,0,1,2,0.25,0.25,0.5,NA,2.625,1,NA,NA
58,1,2,0,NA,NA,NA,NA,163.1048387096774,3.088709677419355,2.782258064516129,0.0967741935483871,NA,0.20967741935483872,0,0.056451612903225805,0.20161290322580644,0.9707277265745008,0.009730222734254992,0.01954205069124424,NA,0.396508064516129,0.9193548387096774,0.38902439024390245,NA
58,1,2,1,NA,NA,NA,NA,112,5.5,2,1,NA,2.5,0,0.5,2.5,0.39285714285714285,0.14285714285714285,0.4642857142857143,NA,1.3755000000000002,0.5,1.467,NA
58,2,1,0,1,NA,NA,NA,183.4671052631579,2.4671052631578947,2.4407894736842106,0.02631578947368421,NA,0,0.006578947368421052,0.006578947368421052,0.013157894736842105,0.9962406015037594,0.0037593984962406013,0,NA,0.2972105263157895,0.9802631578947368,0.23646308724832216,0.06331331331331332
58,2,1,1,1,NA,NA,NA,145.14285714285714,6.857142857142857,2.857142857142857,4,NA,0,0,0,0,0.39931972789115644,0.6006802721088436,0,NA,3.0812857142857144,0,NA,NA
58,2,2,0,1,NA,NA,NA,138.1184210526316,2.5723684210526314,2.460526315789474,0.09868421052631579,NA,0.013157894736842105,0.013157894736842105,0.03289473684210526,0.06578947368421052,0.9825657894736842,0.013925438596491228,0.0035087719298245615,NA,0.3006907894736842,0.9605263157894737,0.2262635135135135,0.16190476190476188
58,2,2,1,1,NA,NA,NA,147.125,7.625,3,3.5,NA,1.125,0,0.125,0.75,0.46572420634920636,0.44226190476190474,0.0920138888888889,NA,2.32125,0.125,0.9295,NA
58,3,3,0,1,1,1,2,20.256410256410255,2.8205128205128207,2.7435897435897436,0,0.02564102564102564,0.07692307692307693,0,0,0.05128205128205128,0.9833333333333333,0,0.016666666666666666,0.00641025641025641,0.3274871794871795,0.9743589743589743,0.23367567567567568,NA
58,3,4,0,1,2,1,NA,60.5,3.575,2.8,0.075,0.375,0.7,0,0.05,0.4,0.9339039855072464,0.003736413043478261,0.06235960144927536,0.03980978260869565,0.298525,0.9,0.298525,NA
59,1,1,0,NA,NA,NA,NA,118.65829145728644,3.477386934673367,2.4974874371859297,0.25125628140703515,NA,0.7286432160804021,0.010050251256281407,0.09547738693467336,0.6532663316582915,0.8835300598194012,0.021646633363110485,0.09482330681748825,NA,1.6084773869346733,0.8190954773869347,1.2330677966101695,NA
59,1,1,1,NA,NA,NA,NA,167,3,2,1,NA,0,0,1,2,0.6666666666666666,0.3333333333333333,0,NA,2.067,1,2.067,NA
59,1,2,0,NA,NA,NA,NA,235.1048387096774,2.717741935483871,2.435483870967742,0.08870967741935484,NA,0.1935483870967742,0.008064516129032258,0.024193548387096774,0.18548387096774194,0.9779709537774054,0.005786552157519899,0.01624249406507471,NA,0.9832096774193548,0.967741935483871,0.9703333333333334,NA
59,1,2,1,NA,NA,NA,NA,184,11,4,3,NA,4,0.5,0.5,3.5,0.6111111111111112,0.16666666666666666,0.2222222222222222,NA,4.3585,0.5,2.7,NA
59,2,1,0,2,NA,NA,NA,173.24778761061947,2.769911504424779,2.52212389380531,0.24778761061946902,NA,0,0.035398230088495575,0.05309734513274336,0.12389380530973451,0.9662733529990167,0.03372664700098328,0,NA,1.1333716814159291,0.9380530973451328,0.758302752293578,0.17754919499105548
59,2,1,1,2,NA,NA,NA,152.0212765957447,6.148936170212766,2.404255319148936,3.74468085106383,NA,0,0,0,0,0.391725768321513,0.6082742316784869,0,NA,3.8648936170212767,0.0851063829787234,2.033,NA
59,2,2,0,2,NA,NA,NA,154.75,2.8214285714285716,2.5625,0.25,NA,0.008928571428571428,0.008928571428571428,0.0625,0.13392857142857142,0.9618622448979591,0.03635204081632653,0.0017857142857142859,NA,0.8453839285714285,0.9107142857142857,0.8138108108108109,0.14108187134502925
59,2,2,1,2,NA,NA,NA,152.20833333333334,6.291666666666667,2.6458333333333335,3.6458333333333335,NA,0,0,0,0,0.4263723544973545,0.5736276455026454,0,NA,3.6892708333333335,0.08333333333333333,1.5053333333333334,NA
59,3,3,0,2,1,1,1,20.5,2.575,2.475,0.025,0.05,0.075,0,0.025,0.05,0.9833333333333333,0.004166666666666667,0.0125,0.008333333333333333,1.099125,0.975,0.7585128205128205,NA
59,3,4,0,2,2,1,NA,60.5,3.525,2.125,0.55,1.275,0.85,0.05,0.325,1.275,0.7259469696969697,0.09627164502164502,0.1777813852813853,0.25890151515151516,1.30415,0.675,1.0191481481481481,NA
60,1,1,0,NA,NA,NA,NA,92.44354838709677,3.411290322580645,2.620967741935484,0.29838709677419356,NA,0.49193548387096775,0.03225806451612903,0.0967741935483871,0.4838709677419355,0.9361681470194738,0.024670538445252285,0.03916131453527395,NA,1.4994677419354838,0.8951612903225806,1.1664444444444444,NA
60,1,1,1,NA,NA,NA,NA,92,23,4,13,NA,6,1,1,9,0.17391304347826086,0.5652173913043478,0.2608695652173913,NA,24.367,0,NA,NA
60,1,2,0,NA,NA,NA,NA,160.1048387096774,3.3629032258064515,2.6370967741935485,0.24193548387096775,NA,0.4838709677419355,0.016129032258064516,0.11290322580645161,0.5080645161290323,0.9277219025440088,0.025382818083245027,0.046895279372746165,NA,1.0498870967741936,0.8629032258064516,0.8098376068376069,NA
60,1,2,1,NA,NA,NA,NA,109,4.5,1.5,1.5,NA,1.5,0.5,1,3,0.39285714285714285,0.39285714285714285,0.21428571428571427,NA,4.8795,0.5,NA,NA
60,2,1,0,2,NA,NA,NA,162.5486725663717,5.247787610619469,2.646017699115044,1.6194690265486726,NA,0.9823008849557522,0.12389380530973451,0.6194690265486725,2.4601769911504423,0.6854888534436581,0.22631100098384038,0.08820014557250154,NA,2.331814159292035,0.5752212389380531,1.6673333333333333,0.3301282051282051
60,2,1,1,2,NA,NA,NA,154.5744680851064,8.48936170212766,3.127659574468085,3.4468085106382977,NA,1.9148936170212767,0,0.6808510638297872,3.148936170212766,0.41542883135498904,0.4428494013287505,0.14172176731626043,NA,4.461957446808511,0.2765957446808511,0.6964999999999999,NA
60,2,2,0,2,NA,NA,NA,163.40178571428572,5.803571428571429,2.7589285714285716,1.7589285714285714,NA,1.2857142857142858,0.13392857142857142,0.5982142857142857,2.669642857142857,0.6820129392083174,0.21840787819544455,0.0995791825962381,NA,2.7774910714285714,0.5178571428571429,2.3189896907216494,0.3484573502722323
60,2,2,1,2,NA,NA,NA,154.70833333333334,8.479166666666666,2.8541666666666665,3.5625,NA,2.0625,0,0.7083333333333334,3.0416666666666665,0.37478196635188377,0.4629335747635864,0.16228445888452983,NA,4.213666666666667,0.2708333333333333,1.1045,NA
60,3,3,0,2,1,1,2,20.5,4.125,2.575,0.7,0.975,0.85,0.1,0.425,1.4,0.8065422077922078,0.1086525974025974,0.0848051948051948,0.13708603896103896,0.806025,0.675,0.5740277777777778,NA
60,3,4,0,2,2,1,NA,60.5,3.525,2.675,0.275,0.575,0.575,0,0.175,0.65,0.8984178321678322,0.03390442890442891,0.06767773892773893,0.0733479020979021,0.49370000000000003,0.8,0.46594871794871795,NA
61,1,1,0,NA,NA,NA,NA,104.06211180124224,4.037267080745342,2.515527950310559,0.5031055900621118,NA,1.0186335403726707,0.043478260869565216,0.2111801242236025,1.031055900621118,0.8412320395879037,0.051166566758455684,0.10760139365364063,NA,1.5479875776397516,0.7888198757763976,1.238474074074074,NA
61,1,1,1,NA,NA,NA,NA,129,1,1,0,NA,0,0,0,0,1,0,0,NA,2.175,1,2.175,NA
61,1,2,0,NA,NA,NA,NA,197.1048387096774,3.346774193548387,2.806451612903226,0.20967741935483872,NA,0.33064516129032256,0.016129032258064516,0.10483870967741936,0.4596774193548387,0.9418374412326025,0.02556134501699018,0.032601213750407296,NA,1.139467741935484,0.8709677419354839,1.1266134453781513,NA
61,1,2,1,NA,NA,NA,NA,146,9,3,2,NA,4,0.5,0.5,4.5,0.4666666666666667,0.13333333333333333,0.4,NA,5.0169999999999995,0.5,NA,NA
61,2,1,0,1,NA,NA,NA,171.90196078431373,2.849673202614379,2.6666666666666665,0.13725490196078433,NA,0.0457516339869281,0.0196078431372549,0.10457516339869281,0.26143790849673204,0.9661559573324279,0.026347508700449877,0.007496533967122202,NA,0.9349281045751634,0.8954248366013072,0.8666643835616439,0.2864532019704433
61,2,1,1,1,NA,NA,NA,199.71428571428572,8,2.4285714285714284,5.571428571428571,NA,0,0,0,0,0.3036281179138322,0.6963718820861678,0,NA,5.055,0,NA,NA
61,2,2,0,1,NA,NA,NA,145.4078947368421,2.8684210526315788,2.6184210526315788,0.20394736842105263,NA,0.046052631578947366,0.019736842105263157,0.07894736842105263,0.24342105263157895,0.9644947705802969,0.027500843454790824,0.008004385964912281,NA,0.8636052631578948,0.9013157894736842,0.8311891891891892,0.33528951486697967
61,2,2,1,1,NA,NA,NA,194.875,9,2.875,5.75,NA,0.375,0,0.125,0.375,0.3141143578643579,0.6399034992784993,0.04598214285714286,NA,4.515875,0,NA,NA
61,3,3,0,1,1,1,1,20.5,3.125,2.625,0.125,0.275,0.375,0.025,0.075,0.325,0.9381944444444444,0.01513888888888889,0.04666666666666667,0.04111111111111111,0.657875,0.9,0.5485277777777777,NA
61,3,4,0,1,2,1,NA,60.5,3.575,2.85,0.15,0.275,0.575,0,0.125,0.475,0.9241071428571429,0.015997023809523808,0.059895833333333336,0.028422619047619047,0.54125,0.85,0.4934722222222222,NA
62,1,1,0,NA,NA,NA,NA,153.59139784946237,5.329749103942652,2.813620071684588,0.8530465949820788,NA,1.6630824372759856,0.07526881720430108,0.31899641577060933,1.7204301075268817,0.7671129356981321,0.07747130422298891,0.15541576007887895,NA,1.6498924731182796,0.6917562724014337,1.0403333333333333,NA
62,1,1,1,NA,NA,NA,NA,248,10,4,3,NA,3,0,1,6,0.4,0.3,0.3,NA,1.342,0,1.342,NA
62,1,2,0,NA,NA,NA,NA,315.192,3.36,2.584,0.312,NA,0.464,0.048,0.152,0.608,0.9078095238095238,0.04281904761904762,0.04937142857142857,NA,1.376616,0.84,1.3004690265486725,NA
62,1,2,1,NA,NA,NA,NA,264.5,6.5,2.5,1,NA,3,0.5,1,2.5,0.3472222222222222,0.18055555555555555,0.4722222222222222,NA,3.9130000000000003,0.5,1.634,NA
62,2,1,0,1,NA,NA,NA,139.81045751633988,5.281045751633987,2.803921568627451,1.5294117647058822,NA,0.9477124183006536,0.20261437908496732,0.6013071895424836,2.2679738562091503,0.7104581762165384,0.207003318566179,0.0825385052172826,NA,1.1724705882352942,0.6143790849673203,0.9038305084745762,0.3299910873440285
62,2,1,1,1,NA,NA,NA,158.14285714285714,7.571428571428571,2.2857142857142856,3.4285714285714284,NA,1.8571428571428572,0,0.42857142857142855,2.2857142857142856,0.6076923076923078,0.2898901098901099,0.10241758241758242,NA,2.0587142857142857,0.42857142857142855,0.6738,NA
62,2,2,0,1,NA,NA,NA,181.53947368421052,4.5131578947368425,2.473684210526316,1.3289473684210527,NA,0.7105263157894737,0.23026315789473684,0.6118421052631579,2.111842105263158,0.6936922742505173,0.21969926143687754,0.08660846431260517,NA,1.4667171052631578,0.5789473684210527,0.8857314814814815,0.2994071146245059
62,2,2,1,1,NA,NA,NA,158.5,8.875,3.125,3.875,NA,1.875,0,0.75,2.75,0.41625,0.47125,0.1125,NA,2.563875,0.25,0.284,NA
62,3,3,0,1,1,1,2,20.5,4.5,2.65,0.6,1.35,1.25,0,0.45,1.55,0.7391534391534391,0.08698412698412698,0.17386243386243386,0.21078042328042326,0.509325,0.575,0.4420263157894737,NA
62,3,4,0,1,2,1,NA,60.5,3.425,2.4,0.45,0.75,0.575,0,0.25,0.85,0.830654761904762,0.06883928571428571,0.10050595238095238,0.12044642857142857,0.3787,0.75,0.33476923076923076,NA
63,1,1,0,NA,NA,NA,NA,91.44166666666666,3.0083333333333333,2.7916666666666665,0.06666666666666667,NA,0.15,0,0.025,0.11666666666666667,0.9765277777777778,0.005972222222222222,0.0175,NA,0.962775,0.9666666666666667,0.9172203389830509,NA
63,1,1,1,NA,NA,NA,NA,88,1,1,0,NA,0,0,0,0,1,0,0,NA,3.034,1,3.034,NA
